lemma	identifier	context	indexes_target_token	context_normalized
Mut	26120215_1966_07_03_01_453.tcf.xml-4-16	Iberiens Völker stehn zum Freiheitskampf gewillt, groß unter ihnen deines Traums Gestalten, von deines Muts zornhartem Sturm erfüllt.	103:107	
Mut	2532889X_1955-04-10_01_048.tcf.xml-12-31	Uwe Be reer Die Einwilligung An Erlebnissen am Rande des zweiten Weltkrieges und an kleinen Begebenheiten um die Bewußt-i seinswandlung der Menschen beim Aufbau unserer Republik zeigt Uwe Berger, wie Mut und Entschlossenheit trotz entgegenstehender Schwier rlgkeiten einer guten Sache zum Siege verhelfen.	200:203	
Mut	2532889X_1959-10-10_01_109.tcf.xml-2-27	Wenn icfl. mich erinnernd, wieder den schönen Boden der DDR betrete, wenn ich sehe, wie dieses Land mit vitaler Kraft und mit dem Mute von Helden seine eigene nette Welt aufbaut: wenn ich die Standhaftigkcit und den Optimismus seines Volkes beim Kampf um öle Erringung seiner friedlichen Vereinigung sehe, dann muß ich voller Bewunderung diese Worte der Freundschaft niederschreiben:	130:134	
Mut	26120215_1983_06_13_01_147.tcf.xml-35-7	Ein gutes Auge, flinke Beine und Mut demonstrierten hier die beiden Lichtenberger Boxer Ralf Rubens (links) und der siegreiche Frank Süß in der AK IS.	33:36	
Mut	26120215_1952_03_04_01_009.tcf.xml-9-1	den Mut gefunden, den in Verborgenheit vor dem deutschen Volk ausgearbeiteten „Generalvertrag" zu veröffentlichen.	4:7	
Mut	26120215_1986_03_08_01_100.tcf.xml-7-1	An Mut sparet nicht trotz Mühe (2. Premiere), 19.30 Uhr*; theater im palast: Männermonologe, 20.00 Uhr*; tip-Galerle: von 12.00 bis 17.00 Uhr geöffnet; Palast der Republik — GroBer Saal:	3:6	
Mut	26120215_1987_02_27_01_221.tcf.xml-2-16	Sternfoyer: Geliebter Lügner. 22.00 Uhr**: Distel (Friedrichstraße. 2 07 12 91) An Mut sparet nicht trotz Mühe. 19.30 Uhr*: Distel (Degnerstraße, 3 76 5174): Wir leisten uns was. 19.30 Uhr*: Theater im Palast (23823 54): König Johann, 20.30 Uhr*: TiP-Galerie: Beschlossen; Puppentheater (36506 96/4 36 13 43) Des Kaisers neue Kleider. 10.00 Uhr * (Spielplanänderung)	83:86	
Mut	26120215_1972_03_17_01_040.tcf.xml-32-2	loren den Mut und warfen die Flinte ins Korn."	10:13	
Mut	2532889X_1973-08-05_01_192.tcf.xml-37-7	„Uns vereint gleicher Sinn, gleicher Mut", Hanns-Eisler-Ensemble des VEB Greika Greiz und Bezirkstanzensemble Gera;	37:40	
Mut	2532889X_1956-12-16_01_115.tcf.xml-8-7	Als Abgeordneter sollte man aber auch den Mut haben, den Menschen das zur Zeit nicht Mögliche zu sagen und zu begründen.	42:45	
Mut	2532889X_1962-08-13_01_021.tcf.xml-52-25	In einer vom Pressechef Salmger vorbereiteten kurzen Erklärung nennt Kennedy den Flug der beiden Kosmonauten eine „außerordentliche technische Leistung" und würdigt „den Mut der beiden neuen Astronauten".	170:173	
Mut	26120215_1965_06_04_01_291.tcf.xml-109-5	Es gehört heute in Westdeutschland Mut dazu, öffentlich das Grundgesetz gegen die Regierung in Bonn zu verteidigen.	35:38	
Mut	2532889X_1961-06-24_01_097.tcf.xml-11-21	Jugendliche zitierten sie in illegalen Zusammenkünften und in afrikanischen Theatern, sie gingen von Mund zu Mund und gaben den Menschen Mut.	137:140	
Mut	2532889X_1959-08-11_01_086.tcf.xml-11-28	In dem ¦ vorbildlich exakt-und pünktlich abgewickelten Programm, das noch rechtzeitig vor dem aufziehenden Gewitter beendet wurde, ernteten zuerst die Fallschirmspringer hochverdienten Beifall für ihren Mut.	203:206	
Mut	2532889X_1956-06-23_01_047.tcf.xml-7-11	Der andere Teil blieb verschont, weil die verantwortlichen Kommandanten den Mut aufbrachten, von dem niederen Gesetz blinder Unterwerfung vor dem Willen primitiver Mörder und Selbstmorder sich zu befreien und das oberste Gesetz des Gewissens anzuerkennen und in seinem Sinn zu handeln.	76:79	
Mut	2532889X_1960-07-17_01_039.tcf.xml-26-33	Als niemand seine neue Heimat freiwillig räumen wollte, schoß die Artillerie der Besatzer so lange über die Häuser hinweg, manchmal sogar in den Ort hinein, bis auch die letzten den Mut verloren und flüchteten.	182:185	
Mut	26120215_1983_08_09_01_033.tcf.xml-17-23	Mehr als vier Millionen Menschen haben sich allein in der BRD mit Namen und Adresse angesichts der Berufsverbotspraxis eine Entscheidung, die auch Mut verlangt — zum Krefelder Appell bekannt, mit dem die Bundesregierung aufgefordert wird, ihre Zustimmung zum NATO-Raketenbeschluß zurückzuziehen.	147:150	
Mut	2532889X_1971-11-20_01_260.tcf.xml-27-4	Nie verlorst Du den Mut und standest auch in schwierigen Situationen treu zu unserer gerechten Sache.	20:23	
Mut	2532889X_1948-02-14_01_042.tcf.xml-8-24	Der Hauptschuldige, Schmidt, erhielt sechs Jahre Gelängnil, Frau Müller, weil sie au* Anordnung ihres Vorgesetzten Schmidt handelte und nicht den Mut fand, diese Vorgänge zu melden, zwei Jahre Gefängnis und 5000 Mark Geldstrafe, Jaeckel erhielt ebenfalls zwei Jahre Gefängnis und 5000 Mark Geldstrafe.	146:149	
Mut	2532889X_1983-09-17_01_348.tcf.xml-45-1	Vom Mut, der Wissen zur Tat werden-Idfit.	4:7	
Mut	2532889X_1972-10-15_01_149.tcf.xml-7-7	Trotzdem operierte sie sehr drangvoll, bewies Mut zu Alleingängen und konnte dabei nur selten gebremst werden.	46:49	
Mut	26120215_1982_12_20_01_028.tcf.xml-10-17	In bewegenden Worten würdigte Hans Lautenschläger, der selbst in der Todeszelle der Nazis gesessen hat, Mut und Standhaftigkeit seiner ehemaligen Kampfgefährten.	104:107	
Mut	26120215_1955_05_27_01_196.tcf.xml-3-13	Burmester hatte zwar schon früher mit seiner Tätigkeit gebrochen, aber nicht den Mut gefunden, sich freiwillig zu stellen.	81:84	
Mut	2532889X_1988-09-29_01_092.tcf.xml-46-11	Für diejenigen, bei denen die Erfolge ausbleiben, trotzdem viel Mut zum Weitermachen.	64:67	
Mut	26120215_1976_12_17_01_011.tcf.xml-3-8	Trotz Terror und jahrelanger KZ-Haft hat er seinen Mut nicht verloren.	51:54	
Mut	2532889X_1952-03-08_01_038.tcf.xml-36-28	sp werden die Frauen, wenn sie heute überall in der WeH zusammenströmen, um den Internationalen Frauentag feierlich zu besehen, aus 'den bereits erreichten Erfolgen neuen Mut schöpfen für ihren weiteren Kampf.	171:174	
Mut	26120215_1973_10_18_01_085.tcf.xml-4-8	Dabei habe die Armee außerordentliche Standhaftigkeit und großen Mut gezeigt und dem Gegner schwere Verluste zugefügt.	65:68	
Mut	26120215_1962_02_08_01_281.tcf.xml-19-2	„Nur Mut" (6. Folge) um 19.30 Uhr Im Haus der Jungen Talente, Klosterstraß «.	5:8	
Mut	2532889X_1971-01-30_01_297.tcf.xml-4-3	Du ahnst deinen Mut und malst deine Träume mit dem Kugelschreiber in die Formel: Heute hoch achtzig plus achtzig hoch zweitausend gleich Glück und Brot millionenfach und Wein genug für alle.	16:19	
Mut	26120215_1986_07_22_01_067.tcf.xml-145-4	Wir, War hat Mut. mit mir einen neuen An-35/1,62. 55 kg. HSA, dkl., m.-l. WA.	13:16	
Mut	26120215_1963_10_21_01_101.tcf.xml-24-6	Die Berliner Pfarrersfrau Schmidt wünschte Valentina Mut und Kraft für weitere Leistungen und sagte: „Wir fühlen uns mit den Frauen Ihres Landes im Geiste des Friedens tief verbunden.	53:56	
Mut	26120215_1957_11_01_01_005.tcf.xml-26-32	Wenn überall im demokratischen Berlin gut und zielsicher gearbeitet wird, so gibt das diesseits des Brandenburger Tores neue Kraft zum Weiterbauen am Sozialismus und den Werktätigen jenseits des Brandenburger Tores neuen Mut im Kampf gegen Monopolkapital, gegen Teuerung und soziale Unsicherheit.	221:224	
Mut	26120215_1948_04_25_01_235.tcf.xml-38-10	Körperlich zu Tode geschwächt, aber immer noch mit keckem Mut, das Lied der Freiheit singend, kam er nach Prag zurück.	58:61	
Mut	2532889X_1983-07-02_01_252.tcf.xml-11-7	Seine plastische und bildhafte Sprache, sein Mut zur Ernotionahtät und zu hypothetischen Vorschlägen lassen das Studium des Buches zu einem Erlebnis werden.	45:48	
Mut	2532889X_1973-02-10_01_120.tcf.xml-4-10	In den Nationalen Gedenkstätten erinnern Mahntafeln an den selbstlosen / Mut der besten Söhne und Töchter Frankreichs, die in der Nacht. der faschistischen Okkupation ihr Leben In die Waagschale warfen.	73:76	
Mut	2532889X_1952-05-11_01_077.tcf.xml-30-16	Wenn etwas Gewagtes soll unternommen werden und kann nicht anders sein, so ist ein frischer Mut zur Sache der Meister, und der muß dich durchreißen.	92:95	
Mut	26120215_1975_10_18_01_062.tcf.xml-17-5	fester Wille, Ausdauer, Mut, Begeisterung für die Aufgabe, darum gelingt der Versuch.	24:27	
Mut	2532889X_1968-06-15_01_047.tcf.xml-50-13	Kollege Prohaska, der als unvoreingenommener Marxist verstanden sein möchte, hat den Mut, zu erklären, Marx und Engels ' hätten keine Ahnung von der landwirtschaftlichen Ökonomik gehabt, und er tutet es ungeniert in das Hörn der bürgerlichen Widerleger des Marxismus und so mancher sozialdemokratischer Ideologen, die die Marxschen Ideen für vermottet halten.	85:88	
Mut	2532889X_1961-12-02_01_100.tcf.xml-19-4	Er schildert mit dem Mut der Wahrheit die barbarischen Methoden der Ausbeutung,	21:24	
Mut	26120215_1951_10_11_01_015.tcf.xml-23-22	zweimal demonstriert, wie jämmerlich sie sich zur Unterdrückung der Meinungsfreiheit mißbrauchen lassen, während gleichzeitig viele ihrer Kollegen in Westdeutschland den Mut finden den Volkskampf gegen die Remilitarisierung und die Volksbefragung als völlig legal zu erklären, Das Gebaren der Westberliner Richter, die sich zu Werkzeugen der Kriegspolitik machen lassen, ist ein weiterer Beweis für die., nackte Unfreiheit, von der Adenauer erklärt hat. daß unter ihr keine gesamtdeutschen Wahlen stattfinden können.	170:173	
Mut	2532889X_1971-07-02_01_188.tcf.xml-6-41	Sie brachten den Menschen auf der Erde alle ihre Aufzeichnungen und Beobachtungen, alle wissenschaftlichen Ergebnisse dieser beispiellos langen Tätigkeit im Kosmos mit einer Arbeit, die sie von Anfang bis Ende mit größter wissenschaftlicher Sorgfalt ausübten, die ihrem großen Mut gleichkommt.	277:280	
Mut	2532889X_1966-07-28_01_123.tcf.xml-7-15	Die Rostockerin läuft wunderbar ruhig, und was das Wichtigste ist, sie hat den Mut zum Tempolauf.	79:82	
Mut	26120215_1984_09_29_01_451.tcf.xml-288-6	1050 Rosenthaler Str. 13. Nähe Ro-Mut « mit 3jahriger Tochter sucht drin-Bln..	34:37	
Mut	26120215_1978_05_31_01_028.tcf.xml-340-0	Mut zu machen für das Wagnis Sozialismus, für die immer noch elementare Herausforderung an jeden.	0:3	
Mut	2532889X_1988-12-02_01_038.tcf.xml-1198-4	Besonders eindrucksvoll sind der Mut und das Engagement der Frauen, den Prozeß der wissenschaftlich-technischen Revolution mit voranzubringen, an Forschungsarbeiten und im Neuererwesen mitzuwirken.	33:36	
Mut	26120215_1981_02_07_01_010.tcf.xml-8-13	Rund 6000 SPD-Mitglieder in der BRD haben bisher den Bielefelder Appell „Mut für eine bessere Zukunft" unterzeichnet, der von der BRD-Regierung die Rücknahme des Raketen-Beschlusses der NATO fordert.	73:76	
Mut	26120215_1947_09_20_01_119.tcf.xml-32-5	Nun auf einmal erwacht der Mut in dem kleinen Kerl.	27:30	
Mut	2532889X_1962-06-16_01_048.tcf.xml-55-14	Helden wurde, der vom Tode bedroht, im Leipziger Reichstagsbrandprozeß 1934 durch seinen Mut, seine Uberzeueungstreue und seine politische Weitsicht den deutschen Faschismus vor der Weltöffentlichkeit entlarvte und ihm eine entscheidende politische Niederlage bereitete.	89:92	
Mut	26120215_1964_02_06_01_063.tcf.xml-30-20	Wir müssen sehen: Dr. Dehler ist ein zweifellos patriotisch gesinnter bürgerlicher Politiker, der oftmals ehrlich und mit anerkennenswertem Mut seine Meinung sagt, der. auch für Verständigung und Entspannung eintritt, der aber mit vielen Vorurteilen des Vertreters der Bourgeoisie behaftet ist.	140:143	
Mut	26120215_1963_07_14_01_177.tcf.xml-37-10	Diese Wege können wir jedoch betreten, wenn wir den Mut haben, dem ersten Sturme des konventionellen Vorurteils standzuhalten	52:55	
Mut	2532889X_1952-01-03_01_042.tcf.xml-11-15	Aber ebenso notwendig ist, die großen Taten zu zeigen, um daraus Kraft, Mut, Zuversicht und Stolz zu gewinnen für unseren gegenwartigen Kampf um Leben und Einheit der Nation.	72:75	
Mut	2532889X_1956-10-26_01_056.tcf.xml-8-26	Wir wollen den freundlich aufmunternden Erfolg des Abends nach vorsichtiger Abschätzung dahin deuten, daß ein junger Komponist unserer Repu-: blik mit vorläufig noch mehr Mut eis Können den Weg nach-einer Volksoper im Geiste unserer Zeit sucht.	171:174	
Mut	26120215_1966_05_29_01_433.tcf.xml-126-6	Wann wird endlich die SPD den Mut finden, diesen selbstgezogenen Teufelskreis zu durchbrechen?	30:33	
Mut	2532889X_1982-04-08_01_090.tcf.xml-6-24	In einem von Leonid Breshnew und weiteren führenden sowietischen Persönlichkeiten unterzeichneten Nachruf werden die hervorragenden organisatorischen Fähigkeiten Pawel Rotmistrows, sein Heerführertalent, sein Mut und seine Entschlossenheit gewürdigt.	209:212	
Mut	2532889X_1954-05-13_01_038.tcf.xml-97-11	Ich freue mich, wenn es Menschen gibt, die den Mut haben, immer für den Frieden einzutreten.	47:50	
Mut	2532889X_1971-12-29_01_209.tcf.xml-41-3	Für ihren persönlichen Mut bei den Kämpfen um Berlin und der Rettung von Klingenberg zeichnete das Präsidium des Obersten Sowjets der UdSSR die Offiziere F. U. Galkin, A. M.	23:26	
Mut	2532889X_1961-03-20_01_051.tcf.xml-31-6	Erfurt oder Rostock lfißt man den Mut nicht sinken.	34:37	
Mut	2532889X_1955-10-29_01_050.tcf.xml-103-45	Es lag uns natürlich lern, mit der Veröffentlichung des Beitrages des Genossen Dr. Wilhelm Girnus Juber künstlerische Meisterschalt und ideologische Klarheit" f „ND" vom 2. Oktober 1955) der Behauptung unserer Feinde Vorschub zu leisten, daß bei uns zum Diskutieren Mut gehöre.	266:269	
Mut	2532889X_1982-11-29_01_213.tcf.xml-12-14	Manfred Kupferschmidt, Trainer von Zwickau: m muß meiner Elf sicher sehr viel Mut zusprechen, damit sie in 14 Tagen zu Hause gegen Halle wieder einigermaßen auf die Beine, kommt.	78:81	
Mut	26120215_1988_12_24_01_095.tcf.xml-12-6	Und dann spricht er sich selbst Mut zu: Wenn am U-Bahnhof Friedrichsfelde jeden Tag 400 bis 500 Bäume über den Ladentisch sprich unter die Meßlatte -kamen, wird von den 11000, die allein an dieser Stelle vom kommenden	32:35	
Mut	26120215_1987_03_31_01_333.tcf.xml-5-19	NR, natürl, vielseit, aufgeschl AdW Wei 6742 Theaterkasse Bin 1120 In dieser Woche Wer findet den Mut, wieder Schwung Donnerstag, den 2. 4. 87, 19.00 Uhr in mein Leben zu bringen?	98:101	
Mut	26120215_1976_12_24_01_435.tcf.xml-13-3	Nur sein außergewöhnlicher Mut ließ ihn das Ereignis gut überstehen.	27:30	
Mut	26120215_1982_10_09_01_414.tcf.xml-208-12	Er 37/1.67 u versuche auf diesem Weg ein mit großer Einsatzbereitschaft, Mut und Tapferkeit Bin 32/1* «.	73:76	
Mut	26120215_1962_02_20_01_227.tcf.xml-37-9	Zwar haben die Theater in der Republik allgemein mehr Mut bewiesen.	54:57	
Mut	26120215_1986_01_13_01_097.tcf.xml-55-21	Da ist ein Mensch, der sich über den Krieg erhoben hat, und sein Name wird voranleuchten, weil dieser Mut so selten und so groß ist... Liebknecht!	102:105	
Mut	26120215_1949_10_29_01_021.tcf.xml-15-18	Die Notwendigkeit einer deutschen Neuorientierung muß vom gesamten deutschen Volke erkannt werden, d. h. es muß den Mut finden, sich von den Vorurteilen gegen die jungen sozialistischen Kräfte Ses Ostens loszusagen.	116:119	
Mut	26120215_1961_04_02_01_412.tcf.xml-5-10	Da sind doch tatsächlich einige Dinge vorhanden, die uns Mut machen und zeigen, daß auf die Dauer, auch unter den Umständen, wie sie in Westdeutschland vorliegen, eine demokratische Literatur nicht totzukriegen ist Ich würde empfehlen, das noch einmal auf diesen freundlichen Aspekt hin zu überprüfen.	57:60	
Mut	2532889X_1965-02-19_01_219.tcf.xml-8-8	Zur „Ehe" fehlte wohl noch der Mut, des Prüfens wollte kein Ende nehmen.	31:34	
Mut	2532889X_1977-02-04_01_075.tcf.xml-11-26	Der BRD-Bundestagsabgeordnete Pieroth habe die Sympathie der BRD.-Politiker zum Pinochet-Regime zum Ausdruck gebracht, so heißt es im „Stern als er erklärte, der Mut der „Militärs, auch in einer verunsicherten und manchmal schon feige gewordenen westlichen	162:165	
Mut	26120215_1975_01_07_01_029.tcf.xml-27-9	Dazu gehört auch der Mut zum Experimentieren, der Mut zum Risiko und zum Neuen,	50:53	
Mut	2532889X_1967-11-23_01_060.tcf.xml-24-11	Das heißt natürlich nicht, daß es allen Leitern an diesem Mut fehlt oder keiner in der Lage wäre, solche schwierigen Probleme selbst zu erkennen.	58:61	
Mut	2532889X_1951-03-03_01_019.tcf.xml-9-29	„An uns liegt es jetzt, oen vom Weltfriedensrat aufgezeigten Weg hartnäckig und unverzüglich zu verfolgen, aufzuklären, wo Aufklärung notwendig ist, aufzurütteln, wo der Mut fehlt, Hoffnungen zu geben, wo Hoffnungslosigkeit vorhanden ist, wild zu begeistern, wo aktiv für den Frieden gekämpft Wird."	170:173	
Mut	26120215_1951_06_15_01_038.tcf.xml-20-11	„Jugend aller Nationen, uns vereint gleicher Sinn, gleicher Mut" zugrunde.	60:63	
