lemma	identifier1	identifier2	judgment	mapped_label	cosine_similarity
Knotenpunkt	2532889X_1965-01-30_01_172.tcf.xml-8-3	26120215_1971_07_25_01_162.tcf.xml-12-21	4.0	2	0.3521249294281006
Knotenpunkt	2532889X_1965-01-30_01_172.tcf.xml-8-3	26120215_1990_05_11_01_035.tcf.xml-43-5	4.0	3	0.5944865345954895
Knotenpunkt	2532889X_1965-01-30_01_172.tcf.xml-8-3	robert_griechische_1881-1228-67	2.0	4	0.8306022882461548
Knotenpunkt	2532889X_1967-12-24_01_160.tcf.xml-43-5	mohr_fachwerk01_1874-34-32	3.0	2	0.504340410232544
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	2532889X_1972-08-22_01_060.tcf.xml-8-11	2.0	1	0.3276156783103943
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	2532889X_1973-10-19_01_129.tcf.xml-6-18	4.0	4	0.8531984090805054
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	2532889X_1976-02-13_01_009.tcf.xml-8-33	4.0	2	0.53545081615448
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	2532889X_1978-06-24_01_211.tcf.xml-16-13	4.0	3	0.6555674076080322
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	2532889X_1982-02-19_02_118.tcf.xml-7-15	3.0	3	0.5905356407165527
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	2532889X_1984-11-21_01_131.tcf.xml-22-14	3.0	3	0.6523048877716064
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	lehnert_seehaefen02_1892-10288-17	4.0	2	0.5056140422821045
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	ludwig_physiologie01_1852-3467-76	2.0	2	0.43924957513809204
Knotenpunkt	2532889X_1968-08-28_01_175.tcf.xml-16-7	mohr_fachwerk01_1874-22-4	2.0	2	0.4711861312389374
Knotenpunkt	2532889X_1969-04-23_01_073.tcf.xml-14-1	ludwig_physiologie01_1852-3467-76	2.0	2	0.4080822169780731
Knotenpunkt	2532889X_1969-04-29_01_037.tcf.xml-3-10	mueller_festigkeitslehre_1886-210-2	2.0	2	0.36267662048339844
Knotenpunkt	2532889X_1969-04-29_01_037.tcf.xml-3-10	wundt_medizinische_1867-4735-4	2.0	1	0.3045642077922821
Knotenpunkt	2532889X_1970-02-13_01_086.tcf.xml-66-10	mohr_fachwerk01_1874-149-19	2.0	2	0.4228726327419281
Knotenpunkt	2532889X_1970-02-13_01_086.tcf.xml-66-10	mohr_fachwerk02_1875-108-4	2.0	2	0.39225178956985474
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	26120215_1949_09_09_01_190.tcf.xml-28-6	2.0	4	0.8516004085540771
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	26120215_1962_08_28_01_163.tcf.xml-56-14	2.0	3	0.6970834732055664
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	26120215_1989_01_09_01_036.tcf.xml-43-4	2.0	2	0.4272967576980591
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	mohr_fachwerk01_1874-34-32	2.0	2	0.49885836243629456
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	mueller_festigkeitslehre_1886-492-10	2.0	2	0.4267808794975281
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	wundt_medizinische_1867-4089-20	2.0	2	0.4014296233654022
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	wundt_medizinische_1867-4731-41	2.0	2	0.4932122230529785
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49	wundt_medizinische_1867-4735-4	2.0	1	0.2868606448173523
Knotenpunkt	2532889X_1970-06-06_01_1262.tcf.xml-11-40	2532889X_1977-07-28_01_097.tcf.xml-5-39	3.0	4	0.8073390126228333
Knotenpunkt	2532889X_1970-06-06_01_1262.tcf.xml-11-40	schubert_naturwissenschaft_1808-2653-9	3.0	2	0.554766833782196
Knotenpunkt	2532889X_1970-06-06_01_1262.tcf.xml-11-40	wundt_medizinische_1867-4735-4	2.0	2	0.45211106538772583
Knotenpunkt	2532889X_1971-04-10_01_351.tcf.xml-3-4	26120215_1985_08_08_01_180.tcf.xml-27-1	4.0	4	0.8478968739509583
Knotenpunkt	2532889X_1971-04-10_01_351.tcf.xml-3-4	siemens_abhandlungen_1881-4968-18	4.0	4	0.9191391468048096
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	2532889X_1973-07-17_01_188.tcf.xml-64-4	2.0	1	0.29077091813087463
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	2532889X_1973-10-19_01_129.tcf.xml-6-18	2.0	2	0.3868001699447632
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	2532889X_1979-11-15_01_033.tcf.xml-3-4	2.0	3	0.6480430960655212
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	2532889X_1984-12-19_01_252.tcf.xml-27-2	2.0	4	0.9177006483078003
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	2532889X_1988-04-19_01_171.tcf.xml-10-17	2.0	3	0.7336031794548035
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	lehnert_seehaefen02_1892-669-22	2.0	4	0.8220806121826172
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	rein_japan01_1881-1660-24	3.0	2	0.550123929977417
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	stein_handbuch_1870-6666-3	2.0	4	0.871122419834137
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	vischer_aesthetik030204_1857-934-9	2.0	2	0.5369741916656494
Knotenpunkt	2532889X_1972-08-22_01_060.tcf.xml-8-11	wundt_medizinische_1867-4735-4	2.0	1	0.20472681522369385
Knotenpunkt	2532889X_1973-03-29_01_375.tcf.xml-0-27	2532889X_1973-10-19_01_129.tcf.xml-6-18	4.0	4	0.9298338890075684
Knotenpunkt	2532889X_1973-03-29_01_375.tcf.xml-0-27	2532889X_1973-11-10_01_234.tcf.xml-5-8	3.0	2	0.458996057510376
Knotenpunkt	2532889X_1973-03-29_01_375.tcf.xml-0-27	2532889X_1988-09-10_01_026.tcf.xml-19-7	2.0	1	0.3128308653831482
Knotenpunkt	2532889X_1973-03-29_01_375.tcf.xml-0-27	26120215_1962_06_23_01_221.tcf.xml-6-4	4.0	3	0.7174131870269775
Knotenpunkt	2532889X_1973-03-29_01_375.tcf.xml-0-27	26120215_1990_10_23_01_041.tcf.xml-52-2	4.0	2	0.4699556231498718
Knotenpunkt	2532889X_1973-10-19_01_129.tcf.xml-6-18	2532889X_1985-02-22_01_025.tcf.xml-17-9	4.0	4	0.8378584384918213
Knotenpunkt	2532889X_1973-10-19_01_129.tcf.xml-6-18	26120215_1962_12_13_01_063.tcf.xml-115-13	2.0	2	0.3862956166267395
Knotenpunkt	2532889X_1973-10-19_01_129.tcf.xml-6-18	26120215_1973_06_23_01_237.tcf.xml-4-6	4.0	4	0.9689832925796509
Knotenpunkt	2532889X_1973-10-19_01_129.tcf.xml-6-18	26120215_1985_03_02_01_101.tcf.xml-1-5	4.0	4	0.9846537709236145
Knotenpunkt	2532889X_1973-10-19_01_129.tcf.xml-6-18	mohr_fachwerk02_1875-85-17	2.0	2	0.4845021963119507
Knotenpunkt	2532889X_1974-08-03_01_051.tcf.xml-11-20	mueller_festigkeitslehre_1886-210-2	3.0	2	0.46945124864578247
Knotenpunkt	2532889X_1974-12-16_01_062.tcf.xml-2-9	wundt_medizinische_1867-1513-1	2.0	2	0.3936213254928589
Knotenpunkt	2532889X_1974-12-16_01_062.tcf.xml-2-9	wundt_medizinische_1867-4735-4	2.0	1	0.3060781955718994
Knotenpunkt	2532889X_1976-02-13_01_009.tcf.xml-8-33	wundt_medizinische_1867-4735-4	2.0	1	0.2805348038673401
Knotenpunkt	2532889X_1977-06-21_01_030.tcf.xml-33-10	26120215_1986_05_08_01_049.tcf.xml-15-11	4.0	4	0.9369539022445679
Knotenpunkt	2532889X_1977-07-14_01_100.tcf.xml-21-9	2532889X_1988-04-19_01_171.tcf.xml-10-17	4.0	4	0.9361200928688049
Knotenpunkt	2532889X_1980-02-09_01_592.tcf.xml-2-15	2532889X_1980-08-19_01_075.tcf.xml-5-10	4.0	4	0.7907283902168274
Knotenpunkt	2532889X_1980-02-09_01_592.tcf.xml-2-15	26120215_1985_08_08_01_180.tcf.xml-27-1	4.0	4	0.9187679290771484
Knotenpunkt	2532889X_1980-02-09_01_592.tcf.xml-2-15	mohr_fachwerk01_1874-127-20	2.0	2	0.36759573221206665
Knotenpunkt	2532889X_1980-02-09_01_592.tcf.xml-2-15	mohr_fachwerk02_1875-108-4	2.0	2	0.4765700101852417
Knotenpunkt	2532889X_1980-08-19_01_075.tcf.xml-5-10	26120215_1962_06_23_01_221.tcf.xml-6-4	4.0	4	0.9187039136886597
Knotenpunkt	2532889X_1980-08-19_01_075.tcf.xml-5-10	mueller_festigkeitslehre_1886-96-20	3.0	2	0.4019624590873718
Knotenpunkt	2532889X_1980-08-19_01_075.tcf.xml-5-10	wundt_medizinische_1867-4735-4	2.0	1	0.2615879774093628
Knotenpunkt	2532889X_1984-01-30_01_069.tcf.xml-4-5	26120215_1980_10_04_01_096.tcf.xml-49-5	2.0	4	0.8854802250862122
Knotenpunkt	2532889X_1984-01-30_01_069.tcf.xml-4-5	mohr_fachwerk02_1875-108-4	2.0	2	0.4484952688217163
Knotenpunkt	2532889X_1984-01-30_01_069.tcf.xml-4-5	wundt_medizinische_1867-4089-20	2.0	2	0.34318989515304565
Knotenpunkt	2532889X_1984-02-01_01_082.tcf.xml-17-7	2532889X_1985-09-04_01_084.tcf.xml-10-18	2.0	3	0.6689603328704834
Knotenpunkt	2532889X_1984-04-16_01_184.tcf.xml-14-9	schubert_naturwissenschaft_1808-2638-7	3.0	2	0.5124883651733398
Knotenpunkt	2532889X_1984-08-15_01_107.tcf.xml-8-3	26120215_1962_06_23_01_221.tcf.xml-6-4	4.0	4	0.9461911916732788
Knotenpunkt	2532889X_1984-08-15_01_107.tcf.xml-8-3	wundt_medizinische_1867-4735-4	3.0	1	0.2914092540740967
Knotenpunkt	2532889X_1984-11-21_01_131.tcf.xml-22-14	2532889X_1984-12-19_01_252.tcf.xml-27-2	2.0	2	0.5565985441207886
Knotenpunkt	2532889X_1984-11-21_01_131.tcf.xml-22-14	26120215_1966_09_18_01_339.tcf.xml-259-41	4.0	4	0.8196035623550415
Knotenpunkt	2532889X_1984-11-21_01_131.tcf.xml-22-14	26120215_1986_07_01_01_274.tcf.xml-1-19	4.0	4	0.8029322028160095
Knotenpunkt	2532889X_1984-11-21_01_131.tcf.xml-22-14	mueller_festigkeitslehre_1886-551-15	2.0	1	0.31790757179260254
Knotenpunkt	2532889X_1984-11-21_01_131.tcf.xml-22-14	valentin_entwicklungsgeschichte_1835-6813-9	2.0	2	0.34342920780181885
Knotenpunkt	2532889X_1984-11-21_01_131.tcf.xml-22-14	vischer_aesthetik030201_1852-237-57	3.0	3	0.5938878059387207
Knotenpunkt	2532889X_1984-11-24_01_174.tcf.xml-53-26	26120215_1980_10_04_01_096.tcf.xml-49-5	4.0	4	0.9197542071342468
Knotenpunkt	2532889X_1984-11-24_01_174.tcf.xml-53-26	26120215_1985_08_08_01_180.tcf.xml-27-1	4.0	3	0.7421162128448486
Knotenpunkt	2532889X_1984-11-24_01_174.tcf.xml-53-26	vischer_aesthetik030204_1857-934-9	2.0	3	0.6732968688011169
Knotenpunkt	2532889X_1984-12-19_01_252.tcf.xml-27-2	schubert_naturwissenschaft_1808-2653-9	2.0	2	0.3937762379646301
Knotenpunkt	2532889X_1984-12-19_01_252.tcf.xml-27-2	wundt_medizinische_1867-4735-4	2.0	1	0.16824708878993988
Knotenpunkt	2532889X_1985-01-03_01_174.tcf.xml-17-1	wundt_medizinische_1867-4735-4	2.0	2	0.4092247486114502
Knotenpunkt	2532889X_1985-02-22_01_025.tcf.xml-17-9	mohr_fachwerk02_1875-108-4	2.0	2	0.5062835216522217
Knotenpunkt	2532889X_1985-09-04_01_084.tcf.xml-10-18	beck_eisen01_1884-2444-5	2.0	4	0.9403306841850281
Knotenpunkt	2532889X_1985-09-04_01_084.tcf.xml-10-18	mohr_fachwerk02_1875-167-33	2.0	2	0.38927334547042847
Knotenpunkt	2532889X_1987-03-03_01_121.tcf.xml-4-21	26120215_1986_05_08_01_049.tcf.xml-15-11	4.0	4	0.9635435342788696
Knotenpunkt	2532889X_1987-03-03_01_121.tcf.xml-4-21	wundt_medizinische_1867-4735-4	2.0	2	0.40755021572113037
Knotenpunkt	2532889X_1988-04-14_01_148.tcf.xml-1-12	26120215_1980_10_04_01_096.tcf.xml-49-5	3.0	2	0.35666894912719727
Knotenpunkt	2532889X_1988-04-19_01_171.tcf.xml-10-17	2532889X_1989-09-27_01_061.tcf.xml-15-5	2.0	3	0.6774835586547852
Knotenpunkt	2532889X_1988-04-19_01_171.tcf.xml-10-17	26120215_1962_12_13_01_063.tcf.xml-115-13	2.0	3	0.7389405965805054
Knotenpunkt	2532889X_1988-04-19_01_171.tcf.xml-10-17	26120215_1964_06_14_01_374.tcf.xml-45-14	4.0	4	0.9562644958496094
Knotenpunkt	2532889X_1988-04-19_01_171.tcf.xml-10-17	gottschall_poetik_1858-5961-15	2.0	4	0.7498602271080017
Knotenpunkt	2532889X_1988-04-19_01_171.tcf.xml-10-17	ludwig_physiologie01_1852-3467-76	2.0	2	0.48674631118774414
Knotenpunkt	2532889X_1988-04-19_01_171.tcf.xml-10-17	mueller_festigkeitslehre_1886-416-26	2.0	3	0.6118833422660828
Knotenpunkt	2532889X_1988-04-19_01_171.tcf.xml-10-17	vischer_aesthetik030204_1857-934-9	2.0	3	0.6452038288116455
Knotenpunkt	2532889X_1989-09-27_01_061.tcf.xml-15-5	marx_kapital01_1867-6290-31	3.0	4	0.8160566091537476
Knotenpunkt	2532889X_1989-09-27_01_061.tcf.xml-15-5	mohr_fachwerk02_1875-108-4	2.0	2	0.44484227895736694
Knotenpunkt	2532889X_1989-09-27_01_061.tcf.xml-15-5	mohr_fachwerk02_1875-172-13	2.0	2	0.4256545901298523
Knotenpunkt	2532889X_1990-07-30_01_020.tcf.xml-4-11	mohr_fachwerk02_1875-108-4	2.0	2	0.5243514180183411
Knotenpunkt	2532889X_1990-07-30_01_020.tcf.xml-4-11	mohr_fachwerk02_1875-85-17	2.0	2	0.4816787838935852
Knotenpunkt	26120215_1946_07_27_01_116.tcf.xml-3-12	26120215_1962_06_23_01_221.tcf.xml-6-4	4.0	4	0.8944128751754761
Knotenpunkt	26120215_1946_07_27_01_116.tcf.xml-3-12	mueller_festigkeitslehre_1886-592-16	2.0	2	0.4311818778514862
Knotenpunkt	26120215_1946_07_27_01_116.tcf.xml-3-12	wundt_medizinische_1867-4735-4	2.0	2	0.3594655990600586
Knotenpunkt	26120215_1948_06_19_01_181.tcf.xml-3-7	26120215_1986_05_08_01_049.tcf.xml-15-11	4.0	3	0.709405779838562
Knotenpunkt	26120215_1948_06_19_01_181.tcf.xml-3-7	mohr_fachwerk02_1875-108-4	2.0	2	0.3873068392276764
Knotenpunkt	26120215_1948_06_19_01_181.tcf.xml-3-7	wundt_medizinische_1867-4070-8	2.0	2	0.45573145151138306
Knotenpunkt	26120215_1949_09_09_01_190.tcf.xml-28-6	mueller_festigkeitslehre_1886-260-20	2.0	2	0.4505363702774048
Knotenpunkt	26120215_1949_09_09_01_190.tcf.xml-28-6	wundt_medizinische_1867-4735-4	2.0	1	0.31934428215026855
Knotenpunkt	26120215_1962_06_23_01_221.tcf.xml-6-4	beck_eisen01_1884-2444-5	3.0	4	0.7874377965927124
Knotenpunkt	26120215_1962_06_23_01_221.tcf.xml-6-4	gottschall_poetik_1858-5961-15	2.0	3	0.6843318343162537
Knotenpunkt	26120215_1962_06_23_01_221.tcf.xml-6-4	ludwig_physiologie01_1852-3467-76	2.0	2	0.42411547899246216
Knotenpunkt	26120215_1962_06_23_01_221.tcf.xml-6-4	mueller_festigkeitslehre_1886-294-9	2.0	2	0.4232006371021271
Knotenpunkt	26120215_1962_06_23_01_221.tcf.xml-6-4	mueller_festigkeitslehre_1886-80-13	2.0	2	0.49478471279144287
Knotenpunkt	26120215_1962_06_23_01_221.tcf.xml-6-4	treitschke_geschichte05_1894-7592-14	4.0	4	0.948035717010498
Knotenpunkt	26120215_1962_06_23_01_221.tcf.xml-6-4	wundt_medizinische_1867-4736-4	3.0	2	0.3657189607620239
Knotenpunkt	26120215_1962_12_13_01_063.tcf.xml-115-13	mohr_fachwerk02_1875-108-4	2.0	2	0.4612591862678528
Knotenpunkt	26120215_1962_12_13_01_063.tcf.xml-115-13	mueller_festigkeitslehre_1886-210-2	2.0	1	0.32484057545661926
Knotenpunkt	26120215_1962_12_13_01_063.tcf.xml-115-13	robert_griechische_1881-978-16	3.0	4	0.9208797216415405
Knotenpunkt	26120215_1962_12_13_01_063.tcf.xml-115-13	schubert_naturwissenschaft_1808-2614-51	2.0	2	0.35585132241249084
Knotenpunkt	26120215_1964_06_14_01_374.tcf.xml-45-14	wundt_medizinische_1867-4735-4	2.0	1	0.2629922032356262
Knotenpunkt	26120215_1965_06_13_01_446.tcf.xml-9-6	26120215_1986_05_08_01_049.tcf.xml-15-11	2.0	2	0.4381241798400879
Knotenpunkt	26120215_1965_06_13_01_446.tcf.xml-9-6	mohr_fachwerk01_1874-34-32	2.0	2	0.3868522047996521
Knotenpunkt	26120215_1965_06_13_01_446.tcf.xml-9-6	wundt_medizinische_1867-4735-4	2.0	1	0.23832476139068604
Knotenpunkt	26120215_1966_07_14_01_233.tcf.xml-1-1	mohr_fachwerk02_1875-108-4	2.0	2	0.5040945410728455
Knotenpunkt	26120215_1967_01_20_01_306.tcf.xml-94-7	26120215_1986_05_08_01_049.tcf.xml-15-11	4.0	4	0.8880626559257507
Knotenpunkt	26120215_1970_05_29_01_258.tcf.xml-28-7	mueller_festigkeitslehre_1886-210-2	2.0	2	0.5066775679588318
Knotenpunkt	26120215_1971_02_25_01_274.tcf.xml-2-4	wundt_medizinische_1867-4735-4	2.0	2	0.3599255084991455
Knotenpunkt	26120215_1971_07_25_01_162.tcf.xml-12-21	mohr_fachwerk02_1875-108-4	2.0	2	0.5135417580604553
Knotenpunkt	26120215_1973_04_09_01_003.tcf.xml-5-19	mohr_fachwerk02_1875-108-4	2.0	3	0.6246146559715271
Knotenpunkt	26120215_1973_06_23_01_237.tcf.xml-4-6	mohr_fachwerk02_1875-108-4	3.0	2	0.547111988067627
Knotenpunkt	26120215_1979_03_22_01_240.tcf.xml-8-2	mohr_fachwerk02_1875-108-4	2.0	2	0.4876948893070221
Knotenpunkt	26120215_1980_10_04_01_096.tcf.xml-49-5	marx_kapital01_1867-6290-31	2.0	4	0.8010106086730957
Knotenpunkt	26120215_1980_10_04_01_096.tcf.xml-49-5	mohr_fachwerk02_1875-108-4	2.0	2	0.3659689426422119
Knotenpunkt	26120215_1980_10_04_01_096.tcf.xml-49-5	stein_handbuch_1870-6666-3	4.0	4	0.9639683365821838
Knotenpunkt	26120215_1980_10_04_01_096.tcf.xml-49-5	wundt_medizinische_1867-4731-41	2.0	2	0.3712167739868164
Knotenpunkt	26120215_1985_03_02_01_101.tcf.xml-1-5	26120215_1986_07_01_01_274.tcf.xml-1-19	4.0	4	0.9682732820510864
Knotenpunkt	26120215_1985_03_02_01_101.tcf.xml-1-5	wundt_medizinische_1867-4735-4	2.0	2	0.3759845495223999
Knotenpunkt	26120215_1985_08_08_01_180.tcf.xml-27-1	lehnert_seehaefen02_1892-4907-5	4.0	4	0.7940884828567505
Knotenpunkt	26120215_1985_08_08_01_180.tcf.xml-27-1	mueller_festigkeitslehre_1886-368-4	2.0	2	0.5511447191238403
Knotenpunkt	26120215_1985_08_08_01_180.tcf.xml-27-1	schubert_naturwissenschaft_1808-2610-16	3.0	2	0.37938350439071655
Knotenpunkt	26120215_1986_05_08_01_049.tcf.xml-15-11	lehnert_seehaefen01_1891-1126-8	4.0	3	0.7180907130241394
Knotenpunkt	26120215_1986_05_08_01_049.tcf.xml-15-11	ludwig_physiologie01_1852-3467-76	2.0	2	0.45067381858825684
Knotenpunkt	26120215_1986_05_08_01_049.tcf.xml-15-11	mohr_fachwerk02_1875-167-33	3.0	2	0.4848781228065491
Knotenpunkt	26120215_1986_05_08_01_049.tcf.xml-15-11	mueller_festigkeitslehre_1886-210-2	3.0	2	0.4590945243835449
Knotenpunkt	26120215_1986_07_01_01_274.tcf.xml-1-19	mohr_fachwerk02_1875-108-4	2.0	2	0.47186213731765747
Knotenpunkt	26120215_1987_02_21_01_482.tcf.xml-2-24	wundt_medizinische_1867-4735-4	2.0	2	0.37450653314590454
Knotenpunkt	26120215_1989_01_09_01_036.tcf.xml-43-4	mohr_fachwerk02_1875-108-4	2.0	2	0.514834463596344
Knotenpunkt	26120215_1990_05_11_01_035.tcf.xml-43-5	ludwig_physiologie01_1852-3467-76	2.0	3	0.5877426862716675
Knotenpunkt	26120215_1990_05_11_01_035.tcf.xml-43-5	wundt_medizinische_1867-4735-4	2.0	2	0.41241511702537537
Knotenpunkt	gottschall_poetik_1858-5961-15	schubert_naturwissenschaft_1808-2653-9	3.0	3	0.6605943441390991
Knotenpunkt	gottschall_poetik_1858-5961-15	vischer_aesthetik030204_1857-934-9	3.0	4	0.9004169702529907
Knotenpunkt	lehnert_seehaefen01_1891-13281-14	mohr_fachwerk02_1875-108-4	2.0	3	0.5936481952667236
Knotenpunkt	lehnert_seehaefen02_1892-669-22	mohr_fachwerk02_1875-108-4	2.0	2	0.5508784651756287
Knotenpunkt	lehnert_seehaefen02_1892-669-22	mohr_fachwerk02_1875-85-17	2.0	2	0.5095024108886719
Knotenpunkt	ludwig_physiologie01_1852-2025-67	vischer_aesthetik030204_1857-934-9	2.0	3	0.7431261539459229
Knotenpunkt	ludwig_physiologie01_1852-2882-23	valentin_entwicklungsgeschichte_1835-6748-32	3.0	3	0.6743171215057373
Knotenpunkt	ludwig_physiologie01_1852-2882-23	wundt_medizinische_1867-4735-4	4.0	4	0.8664311170578003
Knotenpunkt	ludwig_physiologie01_1852-3467-76	mueller_festigkeitslehre_1886-1886-14	3.0	4	0.8718440532684326
Knotenpunkt	ludwig_physiologie01_1852-3467-76	vischer_aesthetik030201_1852-237-57	3.0	4	0.8436074256896973
Knotenpunkt	ludwig_physiologie01_1852-3613-43	mohr_fachwerk01_1874-149-19	4.0	4	0.936700701713562
Knotenpunkt	ludwig_physiologie01_1852-3614-25	mueller_festigkeitslehre_1886-490-3	3.0	3	0.7319276928901672
Knotenpunkt	marx_kapital01_1867-6290-31	mueller_festigkeitslehre_1886-210-2	2.0	2	0.4497857987880707
Knotenpunkt	mohr_fachwerk01_1874-149-19	mohr_fachwerk02_1875-126-43	4.0	4	0.9317986965179443
Knotenpunkt	mohr_fachwerk01_1874-149-19	mohr_fachwerk02_1875-85-17	4.0	4	0.8952190279960632
Knotenpunkt	mohr_fachwerk01_1874-149-19	mueller_festigkeitslehre_1886-210-2	4.0	4	0.9570482969284058
Knotenpunkt	mohr_fachwerk01_1874-149-19	rein_japan01_1881-1467-15	2.0	3	0.6798191070556641
Knotenpunkt	mohr_fachwerk01_1874-149-19	robert_griechische_1881-1228-67	2.0	2	0.4032242000102997
Knotenpunkt	mohr_fachwerk01_1874-150-3	mueller_festigkeitslehre_1886-1241-48	4.0	4	0.9436298608779907
Knotenpunkt	mohr_fachwerk02_1875-108-4	mohr_fachwerk02_1875-167-33	3.0	4	0.9129794239997864
Knotenpunkt	mohr_fachwerk02_1875-108-4	mohr_fachwerk02_1875-98-3	4.0	4	0.9365159869194031
Knotenpunkt	mohr_fachwerk02_1875-108-4	mommsen_roemische02_1855-2955-26	2.0	3	0.60040283203125
Knotenpunkt	mohr_fachwerk02_1875-108-4	mueller_festigkeitslehre_1886-368-4	4.0	4	0.9148842096328735
Knotenpunkt	mohr_fachwerk02_1875-108-4	mueller_festigkeitslehre_1886-490-17	4.0	4	0.8900347948074341
Knotenpunkt	mohr_fachwerk02_1875-108-4	mueller_festigkeitslehre_1886-490-3	4.0	4	0.8750419020652771
Knotenpunkt	mohr_fachwerk02_1875-108-4	mueller_festigkeitslehre_1886-493-55	3.0	4	0.8977644443511963
Knotenpunkt	mohr_fachwerk02_1875-108-4	rein_japan01_1881-1467-15	2.0	4	0.8450301885604858
Knotenpunkt	mohr_fachwerk02_1875-108-4	treitschke_geschichte05_1894-7592-14	2.0	2	0.46028751134872437
Knotenpunkt	mohr_fachwerk02_1875-108-4	vischer_aesthetik030201_1852-237-57	3.0	4	0.9278366565704346
Knotenpunkt	mohr_fachwerk02_1875-108-4	vischer_aesthetik030204_1857-934-9	2.0	4	0.8766396641731262
Knotenpunkt	mohr_fachwerk02_1875-108-4	wundt_medizinische_1867-4071-10	3.0	4	0.9047285914421082
Knotenpunkt	mohr_fachwerk02_1875-108-4	wundt_medizinische_1867-4731-41	2.0	4	0.9378271698951721
Knotenpunkt	mohr_fachwerk02_1875-108-4	wundt_medizinische_1867-4735-4	4.0	4	0.7749618291854858
Knotenpunkt	mohr_fachwerk02_1875-108-4	wundt_medizinische_1867-4750-38	4.0	4	0.9170340299606323
Knotenpunkt	mohr_fachwerk02_1875-131-61	wundt_medizinische_1867-4735-4	3.0	3	0.6595699787139893
Knotenpunkt	mohr_fachwerk02_1875-131-82	mohr_fachwerk02_1875-85-17	4.0	4	0.8564493656158447
Knotenpunkt	mohr_fachwerk02_1875-165-36	mohr_fachwerk02_1875-85-17	4.0	4	0.9430727362632751
Knotenpunkt	mohr_fachwerk02_1875-172-13	wundt_medizinische_1867-4735-4	4.0	3	0.6964820623397827
Knotenpunkt	mohr_fachwerk02_1875-85-17	mohr_fachwerk02_1875-98-22	4.0	4	0.9310969114303589
Knotenpunkt	mohr_fachwerk02_1875-85-17	mueller_festigkeitslehre_1886-96-20	4.0	4	0.9325941801071167
Knotenpunkt	mohr_fachwerk02_1875-85-17	wundt_medizinische_1867-4129-13	3.0	4	0.8999403715133667
Knotenpunkt	mueller_festigkeitslehre_1886-1241-48	wundt_medizinische_1867-4735-4	3.0	3	0.6575101613998413
Knotenpunkt	mueller_festigkeitslehre_1886-1429-60	schubert_naturwissenschaft_1808-2613-18	4.0	4	0.8587988615036011
Knotenpunkt	mueller_festigkeitslehre_1886-1886-14	wundt_medizinische_1867-4735-4	3.0	3	0.6414400935173035
Knotenpunkt	mueller_festigkeitslehre_1886-210-2	schubert_naturwissenschaft_1808-2638-7	2.0	4	0.790360689163208
Knotenpunkt	mueller_festigkeitslehre_1886-210-2	stein_handbuch_1870-6666-3	2.0	1	0.31428730487823486
Knotenpunkt	mueller_festigkeitslehre_1886-294-9	mueller_festigkeitslehre_1886-361-32	4.0	4	0.8073149919509888
Knotenpunkt	mueller_festigkeitslehre_1886-303-5	wundt_medizinische_1867-4735-4	4.0	3	0.6527387499809265
Knotenpunkt	mueller_festigkeitslehre_1886-592-16	wundt_medizinische_1867-4735-4	4.0	3	0.71019047498703
Knotenpunkt	mueller_festigkeitslehre_1886-80-13	wundt_medizinische_1867-4736-4	3.0	3	0.710706353187561
Knotenpunkt	mueller_festigkeitslehre_1886-88-7	wundt_medizinische_1867-4735-4	2.0	3	0.6821051239967346
Knotenpunkt	mueller_festigkeitslehre_1886-96-20	wundt_medizinische_1867-4735-4	3.0	3	0.7221099138259888
Knotenpunkt	schubert_naturwissenschaft_1808-2638-7	schubert_naturwissenschaft_1808-2653-9	4.0	4	0.9574735164642334
