id	pair1	pair2	pair3	pair4
4455	{'lemma': 'part', 'identifier1': 'fic_1841_799.txt-2512-9', 'identifier2': 'mag_1844_518856.txt-209-11', 'context1': 'He who wishes to walk in the most peaceful parts of life with any serenity must screw himself up to resolution.', 'context2': "looked upon not merely as an amusement, but as a part of every man's business, to which a portion of each day is, as a matter of course, devoted.", 'indexes_target_token1': '43:48', 'indexes_target_token2': '49:53', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1841_8303.txt-288-9', 'identifier2': 'mag_1991_422282.txt-25-21', 'context1': 'sound, While from thine eye the winged lightnings part; Thou in the highest arch of heaven art found, In the dark regions of the earth thou art, And in the humble cell of the repentant heart.', 'context2': 'When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an " after-hours affair, " a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply.', 'indexes_target_token1': '50:54', 'indexes_target_token2': '116:120', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4458	{'lemma': 'part', 'identifier1': 'fic_1841_8303.txt-288-9', 'identifier2': 'nf_2004_746260.txt-192-2', 'context1': 'sound, While from thine eye the winged lightnings part; Thou in the highest arch of heaven art found, In the dark regions of the earth thou art, And in the humble cell of the repentant heart.', 'context2': "should be part of a student's education (Lee 1967, 117, 121).", 'indexes_target_token1': '50:54', 'indexes_target_token2': '10:14', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1843_7208.txt-9767-8', 'identifier2': 'mag_1972_487986.txt-211-13', 'context1': 'Ishmael, in the meantime, performed the part cast to him, by happening in the neighborhoods where Fyler plied his calling, and taking occasion to point him out to various doctors, as a worthy old gentleman (reduced in circumstances), a little beside himself, and whom he would be sorry to see committing any violence, such as braining a child or the like.', 'context2': 'Wayne: " Never before has a Vice President played such an important part in foreign policy. "', 'indexes_target_token1': '40:44', 'indexes_target_token2': '68:72', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4461	{'lemma': 'part', 'identifier1': 'fic_1845_622.txt-1210-22', 'identifier2': 'mag_1829_553996.txt-397-44', 'context1': 'She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was', 'context2': 'Its nobility includes, we believe, from thirty to forty ancient members of the Empire, who, on the score of their great landed property, and the place they hold in public opinion, are well qualified to be the component parts of a House of Peers.', 'indexes_target_token1': '117:122', 'indexes_target_token2': '219:224', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1845_622.txt-1210-22', 'identifier2': 'mag_1848_524969.txt-156-6', 'context1': 'She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was', 'context2': 'It very properly fell to the part of Gen. Cass, then Secretary of War, to convey to those interested in the matter the final determination of the President.', 'indexes_target_token1': '117:122', 'indexes_target_token2': '29:33', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4464	{'lemma': 'part', 'identifier1': 'fic_1845_622.txt-1210-22', 'identifier2': 'mag_1983_323609.txt-21-4', 'context1': 'She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was', 'context2': 'The young Peer of Part I (rather monotonously played by Greg', 'indexes_target_token1': '117:122', 'indexes_target_token2': '18:22', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1845_622.txt-1210-22', 'identifier2': 'news_2006_636184.txt-14-2', 'context1': 'She took snuff in such quantities as to create the impression that she owed the saffron of her lips and the adjacent parts to this circumstance; but it was', 'context2': "It's part of Wilton Industries, which manufactures cake-decorating supplies.", 'indexes_target_token1': '117:122', 'indexes_target_token2': '5:9', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4467	{'lemma': 'part', 'identifier1': 'fic_1845_622.txt-3025-27', 'identifier2': 'mag_1970_282095.txt-5-12', 'context1': 'Doubt not that you will see us often, my child, particularly during the frequent visits that I shall be compelled to make to the distant parts of the country.', 'context2': 'Schacht was convicted of violating federal law that forbids wearing a distinctive part of a military uniform in theatrical productions if the role " discredits " the military.', 'indexes_target_token1': '137:142', 'indexes_target_token2': '82:86', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1845_622.txt-3025-27', 'identifier2': 'mag_1991_422282.txt-25-21', 'context1': 'Doubt not that you will see us often, my child, particularly during the frequent visits that I shall be compelled to make to the distant parts of the country.', 'context2': 'When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an " after-hours affair, " a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply.', 'indexes_target_token1': '137:142', 'indexes_target_token2': '116:120', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4470	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'fic_1860_9168.txt-4532-28', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'The after-life of Rosa Lee, the heroine of Meadow Brook, will be found to be of equal, if not of superior interest to the earlier part, so graphically delineated in the first half-dozen chapters.', 'indexes_target_token1': '145:150', 'indexes_target_token2': '130:134', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'fic_1987_10756.txt-5827-1', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': "The part that was taken from the stone itself was hard to separate out at first, but after Melchior had run his finger along the outline of it I could see what it had been before he'd painted it.", 'indexes_target_token1': '145:150', 'indexes_target_token2': '4:8', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4473	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'fic_2000_14544.txt-546-4', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': "That's the only part I happen to be familiar with.And anyway I am becoming a little uncomfortable.", 'indexes_target_token1': '145:150', 'indexes_target_token2': '16:20', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'fic_2008_36295.txt-71-28', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': "He was doing his fervent best and delivering each line with a high semi-professional finish, but there was no denying that he looked all wrong in the part of Alan Squiers -- squat and partly bald and all but unable to see without his glasses, which he'd refused to wear on stage.", 'indexes_target_token1': '145:150', 'indexes_target_token2': '150:154', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4476	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'mag_1843_565254.txt-22-7', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'The formation of historical associations in different parts of New England, are indications of an increasing interest.', 'indexes_target_token1': '145:150', 'indexes_target_token2': '54:59', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'mag_1848_524969.txt-156-6', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'It very properly fell to the part of Gen. Cass, then Secretary of War, to convey to those interested in the matter the final determination of the President.', 'indexes_target_token1': '145:150', 'indexes_target_token2': '29:33', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4479	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'mag_1859_556800.txt-66-5', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'The stomach and the other parts of the nutritive apparatus are ordained to convert enough food into chyle to replenish the blood, and to supply it with the means of repairing the waste of the textures.', 'indexes_target_token1': '145:150', 'indexes_target_token2': '26:31', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'mag_1973_487962.txt-90-12', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'They identified with their President and for the first time felt themselves part of the governing process.', 'indexes_target_token1': '145:150', 'indexes_target_token2': '76:80', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4482	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'mag_2007_389719.txt-27-9', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'With the Sun magnificently aspected in the most horizon-expanding part of your chart, new ideas and situations are the key to changing your life.', 'indexes_target_token1': '145:150', 'indexes_target_token2': '66:70', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'news_1986_669537.txt-32-12', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': "Formerly middle-class women moving toward the edge of poverty constitute a substantial part of a growing minority dubbed the ' ' new poor. '", 'indexes_target_token1': '145:150', 'indexes_target_token2': '87:91', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4485	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'nf_1824_747448.txt-289-3', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'There are few parts that * \' may not, and none that will not, be read by women. "', 'indexes_target_token1': '145:150', 'indexes_target_token2': '14:19', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'nf_1843_747650.txt-2589-68', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'For where known words are used, to which a distinct meaning has attached, the accustomed interpretation of them must be followed; and, as under the confederation, the words " United States " could not imply one whole, because the parts were kept distinct, so the same words can not, in the constitution, mean one whole, but the several parts. "', 'indexes_target_token1': '145:150', 'indexes_target_token2': '336:341', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4488	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'nf_1852_748165.txt-888-18', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'He will thus be able to purchase some of the simpler machines, by which some of the parts ol his process may be executed.', 'indexes_target_token1': '145:150', 'indexes_target_token2': '84:89', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1847_7152.txt-704-37', 'identifier2': 'nf_1855_748146.txt-2661-64', 'context1': 'Go on your way, and fear nothing; for I will follow after, and see you safely to the wicket; and I think, while I am near, no three men in these parts will dare to harm you.', 'context2': 'I have found Naples in mourning for the young queen, without any thing like social amusements, or even social spirit without even St. Charles s Theatre, which is shut up, or the usual mildness and beauty of the climate; added to which, my bankers here have failed, and stripped me of a good sum of money; part of my establishment has been shipwrecked, and at the moment I am writing to you, reminiscences of yours come again upon me.', 'indexes_target_token1': '145:150', 'indexes_target_token2': '305:309', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4491	{'lemma': 'part', 'identifier1': 'fic_1849_5168.txt-3794-11', 'identifier2': 'fic_1854_7839.txt-1488-13', 'context1': "Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. '", 'context2': "that can not be; For though by fate we're forced to part, Thou ne'er canst absent be to me, -- Thou ' rt ever present in my heart!", 'indexes_target_token1': '53:57', 'indexes_target_token2': '52:56', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1849_5168.txt-3794-11', 'identifier2': 'fic_1971_10547.txt-7727-6', 'context1': "Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. '", 'context2': 'The books in the study were part of the furnishings and Chris was unfamiliar with them.', 'indexes_target_token1': '53:57', 'indexes_target_token2': '28:32', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4494	{'lemma': 'part', 'identifier1': 'fic_1849_5168.txt-3794-11', 'identifier2': 'mag_1848_524969.txt-156-6', 'context1': "Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. '", 'context2': 'It very properly fell to the part of Gen. Cass, then Secretary of War, to convey to those interested in the matter the final determination of the President.', 'indexes_target_token1': '53:57', 'indexes_target_token2': '29:33', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1849_5168.txt-3794-11', 'identifier2': 'mag_1852_504512.txt-37-17', 'context1': "Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. '", 'context2': 'no means impossible that the theory may have been originated by several persons independently during the last part of the sixteenth and the early part of the seventeenth centuries.', 'indexes_target_token1': '53:57', 'indexes_target_token2': '110:114', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4497	{'lemma': 'part', 'identifier1': 'fic_1849_5168.txt-3794-11', 'identifier2': 'news_1997_621089.txt-202-25', 'context1': "Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. '", 'context2': 'He deals with the parts of the uni verse and the whole of the universe, and he theorizes that things that look like separate parts of the universe emerge out of a pool, which he calls the common pool of information.', 'indexes_target_token1': '53:57', 'indexes_target_token2': '125:130', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1849_5168.txt-3794-11', 'identifier2': 'nf_1824_747685.txt-354-2', 'context1': "Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. '", 'context2': 'The western parts of Hellas, rough Etolia, and woody Acarnania, are indeed among the largest districts, but are so inferior to the rest', 'indexes_target_token1': '53:57', 'indexes_target_token2': '12:17', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4500	{'lemma': 'part', 'identifier1': 'fic_1849_5168.txt-3794-11', 'identifier2': 'nf_1976_774315.txt-2462-26', 'context1': "Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. '", 'context2': 'A planer can be used to cut rebates to form a tongue on one part, a wobble saw or dado cutter will make the grooved part.', 'indexes_target_token1': '53:57', 'indexes_target_token2': '116:120', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1849_5168.txt-3794-11', 'identifier2': 'nf_2009_774630.txt-100-13', 'context1': "Frank took the Doctor to his home, resolved never to part with so faithful and gallant a friend, whose faults had been the faults of unfortunate circumstances, but whose heart, he felt assured, was ' in the right place. '", 'context2': "On top of that, Mom hated any kind of talk about which parts of black people's bodies were good or bad, especially hair and skin.", 'indexes_target_token1': '53:57', 'indexes_target_token2': '55:60', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4503	{'lemma': 'part', 'identifier1': 'fic_1854_7839.txt-1488-13', 'identifier2': 'fic_1970_780003.txt-191-5', 'context1': "that can not be; For though by fate we're forced to part, Thou ne'er canst absent be to me, -- Thou ' rt ever present in my heart!", 'context2': "Such evasion had been a part of Roane's training from the start.", 'indexes_target_token1': '52:56', 'indexes_target_token2': '24:28', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1854_7839.txt-1488-13', 'identifier2': 'fic_2003_30073.txt-45-6', 'context1': "that can not be; For though by fate we're forced to part, Thou ne'er canst absent be to me, -- Thou ' rt ever present in my heart!", 'context2': 'Sometimes that knowledge seemed the worst part of my loss.', 'indexes_target_token1': '52:56', 'indexes_target_token2': '42:46', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4506	{'lemma': 'part', 'identifier1': 'fic_1854_7839.txt-1488-13', 'identifier2': 'mag_1848_524969.txt-156-6', 'context1': "that can not be; For though by fate we're forced to part, Thou ne'er canst absent be to me, -- Thou ' rt ever present in my heart!", 'context2': 'It very properly fell to the part of Gen. Cass, then Secretary of War, to convey to those interested in the matter the final determination of the President.', 'indexes_target_token1': '52:56', 'indexes_target_token2': '29:33', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1854_7839.txt-1488-13', 'identifier2': 'mag_1986_432265.txt-181-14', 'context1': "that can not be; For though by fate we're forced to part, Thou ne'er canst absent be to me, -- Thou ' rt ever present in my heart!", 'context2': 'Someone was asking him about Elvis, the 12-foot alligator which was then a part of the Miami Vice cast. "', 'indexes_target_token1': '52:56', 'indexes_target_token2': '75:79', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4509	{'lemma': 'part', 'identifier1': 'fic_1854_7839.txt-1488-13', 'identifier2': 'nf_1824_747685.txt-354-2', 'context1': "that can not be; For though by fate we're forced to part, Thou ne'er canst absent be to me, -- Thou ' rt ever present in my heart!", 'context2': 'The western parts of Hellas, rough Etolia, and woody Acarnania, are indeed among the largest districts, but are so inferior to the rest', 'indexes_target_token1': '52:56', 'indexes_target_token2': '12:17', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1854_7839.txt-1488-13', 'identifier2': 'nf_1848_754438.txt-2588-3', 'context1': "that can not be; For though by fate we're forced to part, Thou ne'er canst absent be to me, -- Thou ' rt ever present in my heart!", 'context2': 'Vegetation in those parts is in general but a fifth more speedy than in Europe, even taking as an example the Platanus occidentalis, the tulip tree, and the Cupressus disticha, which reach from nine to fifteen feet in diameter.', 'indexes_target_token1': '52:56', 'indexes_target_token2': '20:25', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4512	{'lemma': 'part', 'identifier1': 'fic_1856_2655.txt-2377-33', 'identifier2': 'mag_1848_524975.txt-590-21', 'context1': 'At Inversnaid we took boat again to go down Loch Lomond to the little inn of Rowardennan, from which the ascent is made of Ben Lomond, the greatest elevation in these parts.', 'context2': 'Man and woman are so completely different in their whole organization that, as it has been remarked, no single part of the one could he properly substituted for the corresponding part of the other.', 'indexes_target_token1': '167:172', 'indexes_target_token2': '111:115', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1856_2655.txt-2377-33', 'identifier2': 'nf_1836_749613.txt-1941-9', 'context1': 'At Inversnaid we took boat again to go down Loch Lomond to the little inn of Rowardennan, from which the ascent is made of Ben Lomond, the greatest elevation in these parts.', 'context2': 'After passing the Nebraska, the party halted for part of two days on the bank of the river, a little above Papillion Creek, to supply themselves with a stock of oars and poles from the tough wood of the ash, which is not met with higher up the Missouri.', 'indexes_target_token1': '167:172', 'indexes_target_token2': '49:53', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4515	{'lemma': 'part', 'identifier1': 'fic_1856_9779.txt-11468-23', 'identifier2': 'fic_1966_10474.txt-9144-22', 'context1': 'Here \' Bram, who had been showing himself very impatient of a conversation in which he had been suffered to take no part, interposed and said, abruptly enough: -- " I yer somet\'ing \' bout dat same gal, Mass Willie.', 'context2': "Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before.", 'indexes_target_token1': '116:120', 'indexes_target_token2': '116:120', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1856_9779.txt-11468-23', 'identifier2': 'mag_1991_422282.txt-25-21', 'context1': 'Here \' Bram, who had been showing himself very impatient of a conversation in which he had been suffered to take no part, interposed and said, abruptly enough: -- " I yer somet\'ing \' bout dat same gal, Mass Willie.', 'context2': 'When a Washington, D.C., woman complained in the mid-1970s of retaliation by a supervisor after she refused to take part in an " after-hours affair, " a federal judge ruled that the 1964 Civil Rights Act, which bars sex discrimination, did not apply.', 'indexes_target_token1': '116:120', 'indexes_target_token2': '116:120', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4518	{'lemma': 'part', 'identifier1': 'fic_1856_9779.txt-11468-23', 'identifier2': 'news_2006_636184.txt-14-2', 'context1': 'Here \' Bram, who had been showing himself very impatient of a conversation in which he had been suffered to take no part, interposed and said, abruptly enough: -- " I yer somet\'ing \' bout dat same gal, Mass Willie.', 'context2': "It's part of Wilton Industries, which manufactures cake-decorating supplies.", 'indexes_target_token1': '116:120', 'indexes_target_token2': '5:9', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1856_9779.txt-11468-23', 'identifier2': 'nf_1837_747786.txt-242-3', 'context1': 'Here \' Bram, who had been showing himself very impatient of a conversation in which he had been suffered to take no part, interposed and said, abruptly enough: -- " I yer somet\'ing \' bout dat same gal, Mass Willie.', 'context2': 'About one tenth part only of this vast territory is as yet settled by a civilized population.', 'indexes_target_token1': '116:120', 'indexes_target_token2': '16:20', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4521	{'lemma': 'part', 'identifier1': 'fic_1857_9075.txt-2528-22', 'identifier2': 'mag_1844_518856.txt-209-11', 'context1': "Home still had its cares; the present, its bitterness; the future, its anxiety; but these had no part in her present reverie, for, giving the reins to a charmed fancy, and, for the time, banishing every painful thought, she was dwelling with fond and eager anticipation upon that ever fruitful prospect of enjoyment, a young girl's first journey.", 'context2': "looked upon not merely as an amusement, but as a part of every man's business, to which a portion of each day is, as a matter of course, devoted.", 'indexes_target_token1': '97:101', 'indexes_target_token2': '49:53', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1857_9075.txt-2528-22', 'identifier2': 'mag_1983_323609.txt-21-4', 'context1': "Home still had its cares; the present, its bitterness; the future, its anxiety; but these had no part in her present reverie, for, giving the reins to a charmed fancy, and, for the time, banishing every painful thought, she was dwelling with fond and eager anticipation upon that ever fruitful prospect of enjoyment, a young girl's first journey.", 'context2': 'The young Peer of Part I (rather monotonously played by Greg', 'indexes_target_token1': '97:101', 'indexes_target_token2': '18:22', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4524	{'lemma': 'part', 'identifier1': 'fic_1857_9075.txt-2528-22', 'identifier2': 'nf_1841_747861.txt-823-13', 'context1': "Home still had its cares; the present, its bitterness; the future, its anxiety; but these had no part in her present reverie, for, giving the reins to a charmed fancy, and, for the time, banishing every painful thought, she was dwelling with fond and eager anticipation upon that ever fruitful prospect of enjoyment, a young girl's first journey.", 'context2': 'A conviction of the impracticability of establishing a general government, pervading every part of the United States, and extending essential benefits to all. "', 'indexes_target_token1': '97:101', 'indexes_target_token2': '91:95', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1860_9072.txt-3833-27', 'identifier2': 'nf_1857_755095.txt-581-3', 'context1': 'Her heart warmed tenderly to the fond, clinging Maysunah; but the seclusion of the harem, to which they were both condemned for the greater part of every day,', 'context2': 'errand to those parts, and his surprise at meeting with English traders in a country to which England had no pretensions; intimating that, in future, any intruders of the kind would be rigorously dealt with.', 'indexes_target_token1': '140:144', 'indexes_target_token2': '16:21', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4527	{'lemma': 'part', 'identifier1': 'fic_1860_9168.txt-4532-28', 'identifier2': 'nf_1980_774208.txt-1429-16', 'context1': 'The after-life of Rosa Lee, the heroine of Meadow Brook, will be found to be of equal, if not of superior interest to the earlier part, so graphically delineated in the first half-dozen chapters.', 'context2': "My situation in this revival of the Foundation's activities called for great tact on my part in dealing with Goff, for the Committee had acted without consulting him.", 'indexes_target_token1': '130:134', 'indexes_target_token2': '88:92', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1860_9168.txt-4532-28', 'identifier2': 'nf_2004_746260.txt-192-2', 'context1': 'The after-life of Rosa Lee, the heroine of Meadow Brook, will be found to be of equal, if not of superior interest to the earlier part, so graphically delineated in the first half-dozen chapters.', 'context2': "should be part of a student's education (Lee 1967, 117, 121).", 'indexes_target_token1': '130:134', 'indexes_target_token2': '10:14', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4530	{'lemma': 'part', 'identifier1': 'fic_1966_10474.txt-9144-22', 'identifier2': 'fic_1973_780114.txt-171-17', 'context1': "Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before.", 'context2': 'A strange gink, the town thought before it got used to him and accepted him as part of its pattern along with the judge and the banker, the wet-pants half-wit, who swamped the Bar Star Saloon, and old Mrs. Jenkins, who yelled hymns while ankling to and from the post office where she never got any mail.', 'indexes_target_token1': '116:120', 'indexes_target_token2': '79:83', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1966_10474.txt-9144-22', 'identifier2': 'fic_1978_23930.txt-137-9', 'context1': "Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before.", 'context2': 'around and moving away from the platform to other parts of the grounds.', 'indexes_target_token1': '116:120', 'indexes_target_token2': '50:55', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
4533	{'lemma': 'part', 'identifier1': 'fic_1966_10474.txt-9144-22', 'identifier2': 'fic_1982_10694.txt-544-8', 'context1': "Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before.", 'context2': 'It had forty feet of open deck, part of it shaded by a canvas awning.', 'indexes_target_token1': '116:120', 'indexes_target_token2': '32:36', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'part', 'identifier1': 'fic_1966_10474.txt-9144-22', 'identifier2': 'fic_1995_39282.txt-1489-24', 'context1': "Port Smith was rife with citizens ' committees, study groups, and action teams composed of people who had not taken part in civic affairs before.", 'context2': "Ever since that Robert White business up in El Salvador, they suspect all us diplomats of being flaming liberals, unless we're part of the inner circle.", 'indexes_target_token1': '116:120', 'indexes_target_token2': '127:131', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
