lemma	identifier1	identifier2	context1	context2	indexes_target_token1	derived_indexes1	indexes_target_token2	derived_indexes2	judgment	cosine_similarity
attack	nf_1859_747415.txt-25-18	fic_1854_9193.txt-8301-13	The    defences    of    our    common    Christianity    have    been    compelled    into    new    dispositions,    by    the    altered    methods    of    attack    employed    by    adversaries.	But    then,    the    work    itself,    with    the    exception    of    a    feeble    attack    now    and    then    from    the    prolific    pen    of    Skimmer,    (who    wrote    for    several    publications,)    was    noticed    by    the    press    with    favour.	109:115	[109,    115]	58:64	[58,    64]	4.0	0.5259639024734497
attack	nf_1829_751465.txt-2786-42	fic_2009_36778.txt-461-18	Among    the    cities    granted    to    the    latter    Loxa    was    particularly    specified,    with    a    condition    that    he    should    immediately    take    command    of    it    in    person,    for    the    council    thought    the    favor    he    enjoyed    with    the    Castilian    monarchs    might    avert    the    threatened    attack.	I    didn't    mean    it    to    come    out    that    harshly,    but    damn    it,    I    felt    under    attack    here.	246:252	[246,    252]	69:75	[69,    75]	2.0	0.4517499804496765
attack	fic_1856_9779.txt-7124-6	news_1998_626765.txt-4-8	Still    the    worst    of    his    present    attack    was    passed,    and    it    was    only    what    the    physicians    facetiously    call    the       "    tail    of    the    gout       "    that    gave    him    any    inconveniences.	In    1835,    when    Ben    Milam    ordered    an    attack    on    San    Antonio,    one    group    refused    to    obey    the    order    until    Arnold    could    return    from    a    scouting    trip    to    lead    them.	31:37	[31,    37]	35:41	[35,    41]	4.0	0.6036947965621948
attack	mag_1845_555245.txt-102-19	mag_1845_555245.txt-299-1	they    were    ready    to    sacrifice    their    honest    belief    on    some    points,    for    the    sake    of    uniting    in    an    attack    upon    the    Secretary.	The    attack    of    the    Boston    Teachers    upon    the    Board    of    Education    and    its    Secretary    has    failed,    -    signally    and    disgracefully    failed.	95:101	[95,    101]	4:10	[4,    10]	4.0	0.9463908672332764
attack	mag_1853_590163.txt-199-32	fic_1838_7086.txt-2732-33	If    nations    be    at    war,    we    are    not    judges    of    the    question    of    right,    in    that    war;    we    must    acknowledge,    in    both    parties,    the    mutual    right    of    attack,    and    the    mutual    right    of    conquest.	being    protected    by    the    batteries    of    New-York,    Governor's    Island,    and    Red    Hook;    that,    on    the    arrival    of    their    fleet    through    the    Sound,    instead    of    making    a    direct    attack    on    New-York,    they    should    land    at    Kingsbridge,    and    take    up    a    position    across    the    island    of    New-York,    cut    off    all    communication    with    the    mainland,    and,    blockading    General    Washington    by    land    and    water,    compel    him    to    capitulate    on    their    own    terms.       "	137:143	[137,    143]	161:167	[161,    167]	4.0	0.9812557697296143
attack	mag_1838_586203.txt-253-10	mag_1828_553929.txt-364-34	Mr.    Calhoun    has    had    to    sustain    a    tremendous    battery    of    attack,    at    the    present    session,    from    the    two    great    leaders    of    the    Opposition,    Mr.    Clay    and    Mr.    Webster;    and    these    encounters    of    intellect-whatever    may    be    thought    of    the    propriety    of    time    and    place-have    presented    scenes    of    an	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	55:61	[55,    61]	176:182	[176,    182]	4.0	0.9433176517486572
attack	fic_1856_2470.txt-7252-13	mag_1854_555935.txt-131-30	commenced    the    life    of    a    pioneer,    and    that,    in    a    night    attack,    his    cabin    had    been    burned,    his    wife    killed,    and    his    son    carried    away    by    the    savages.	18*    //    The    development    of    Comte's    system,    after    the    outlines    of    it    had    been    completed    in    his    own    mind,    was    delayed,    in    1826,    by    an    attack    of    mental    disease,    from    which,    if    it    had    been    left    to    take    its    own    course,    he    thinks    he    should    have    speedily    recovered.	54:60	[54,    60]	131:137	[131,    137]	3.0	0.5823433995246887
attack	fic_1982_780051.txt-4396-7	mag_1845_555245.txt-299-1	I    think    he's    had    a    heart    attack.       "	The    attack    of    the    Boston    Teachers    upon    the    Board    of    Education    and    its    Secretary    has    failed,    -    signally    and    disgracefully    failed.	25:31	[25,    31]	4:10	[4,    10]	1.0	0.30575692653656006
attack	mag_1986_432304.txt-168-36	news_1991_612479.txt-40-20	The    Pentagon's    shopping    list    for    hardware    would    allow    the    Army    to    buy    840    Ml    tanks    and    870    Bradley    fighting    vehicles,    the    infantry's    controversial    new    troop    carrier;    the    Navy    to    get    four    new    attack    submarines,    one    Trident-missile    sub,    two    cruisers,    three    guided-missile    destroyers,    various    other    ships    and    120    F/A-18    aircraft,    and    the    Air    Force    to    buy    48    F-15    fighter    planes,    216    F-16    aircraft    and    21    C-5    cargo    planes.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	191:197	[191,    197]	123:130	[123,    129]	3.0	0.6546016931533813
attack	news_2001_661984.txt-79-12	mag_1828_553929.txt-364-34	Normally    50,000    people    work    in    the    twin    towers,    but    the    first    attack    came    when    many    workers    were    not    yet    in    their    offices.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	62:68	[62,    68]	176:182	[176,    182]	3.0	0.4208201766014099
attack	news_1968_727226.txt-22-9	news_1991_612479.txt-40-20	Angry    Businessman    The    scope    of    the    Justide    Department's    attack    on    interlocking    directorates    is    suggested    by    one    of    its    targets    last    month,    Paul    C.    Cabot.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	56:62	[56,    62]	123:130	[123,    129]	4.0	0.3731604814529419
attack	fic_1985_780062.txt-118-13	mag_1828_553929.txt-364-34	The    duty    officer    had    programmed    it    to    pass    on    word    of    the    reported    attack    and    had    added    the    information    that    Shubra    planned    to    respond    to    the    call    for    help.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	67:73	[67,    73]	176:182	[176,    182]	3.0	0.5526448488235474
attack	fic_1835_7016.txt-2023-9	fic_1838_7086.txt-2732-33	As    the    stranger    fell    to    the    earth    under    an    attack    so    impetuous    and    unexpected,    he    uttered    an    exclamation    in    which    Juan    recognized    the    language    of    Mexico.	being    protected    by    the    batteries    of    New-York,    Governor's    Island,    and    Red    Hook;    that,    on    the    arrival    of    their    fleet    through    the    Sound,    instead    of    making    a    direct    attack    on    New-York,    they    should    land    at    Kingsbridge,    and    take    up    a    position    across    the    island    of    New-York,    cut    off    all    communication    with    the    mainland,    and,    blockading    General    Washington    by    land    and    water,    compel    him    to    capitulate    on    their    own    terms.       "	43:49	[43,    49]	161:167	[161,    167]	4.0	0.6768785715103149
attack	mag_1984_299534.txt-14-19	mag_1828_553929.txt-364-34	last    August    the    government    uncovered    a    military    plot    to    end    the    war    by    killing    Saddam    Hussein    in    a    bomb    attack.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	104:110	[104,    110]	176:182	[176,    182]	3.0	0.4729379415512085
attack	mag_1982_490856.txt-85-5	news_1991_612479.txt-40-20	When    I    had    my    heart    attack,    in    Cambridge,    two    years    ago,    my    lease    was    up,    and    I    told    Mr.    Braun    I    didn't    know    whether    I'd    be    coming    hack,    but    he    held    the    place    for    me    without    a    lease,    and    he    didn't    raise    the    rent.       "	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	20:26	[20,    26]	123:130	[123,    129]	3.0	0.7901721596717834
attack	mag_1980_296744.txt-5-30	fic_1839_7024.txt-2377-9	One    was    that    Jordan's    attractive    blond    companion,    Martha    Coleman,    36,    a    longtime    civil    rights    worker    in    Fort    Wayne,    was    in    any    way    involved    in    the    attack.	I    thought    I    had    just    awoke,    after    the    attack    which    was    made    upon    me    by    the    assassin,    when    I    was    on    my    way    to    Mr.    Marisett's    house.	147:153	[147,    153]	38:44	[38,    44]	4.0	0.9610119462013245
attack	mag_2001_412321.txt-16-4	news_1991_612479.txt-40-20	Ten    days    after    the    attacks,    State    Department    experts    cataloged    for    Powell    a    dozen       "    silver    linings.       "	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	19:26	[19,    25]	123:130	[123,    129]	3.0	0.8003134727478027
attack	nf_1964_773930.txt-468-27	fic_1993_25035.txt-820-7	If    either    the    United    States    or    one    of    its    allies    is    attacked    by    nuclear    weapons,    this    retaliatory    force    will    certainly    be    employed    in    retribution    for    the    attack.	   "    I    understand    she    had    a    heart    attack,       "    Regan    said    quietly.       "	154:160	[52,    58]	31:37	[31,    37]	1.0	0.6580765247344971
attack	news_2004_640221.txt-13-20	mag_1828_553929.txt-364-34	The    Post    also    reported    that    dozens    of    women    returning    from    war    duty    in    Iraq    have    sought    assistance    because    of    alleged    attacks    by    fellow    soldiers    while    overseas.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	118:125	[118,    124]	176:182	[176,    182]	3.0	0.535536527633667
attack	nf_1977_773747.txt-57-27	news_1967_726451.txt-39-2	This    lands    him    in    difficulties    with    Gothic    architecture    which    he    is    forced    to    explain    not    as    an    expression    of    the    feudal    and    monastic    Zeitgeist    but    as    an    attack    on    it.	Faisal    under    attack    With    the    exception    of    heavy    Algerian    and    Sudanese    involvement,    the    degree    of    other    Arab    militancy    drops    rapidly    in    direct    proportion    to    distance    from    Israel.	154:160	[154,    160]	13:19	[13,    19]	2.0	0.7157288789749146
attack	mag_1838_554586.txt-186-30	fic_1854_9193.txt-8301-13	But    if    the    policy    of    the    Anglo-Americans    was    sufficient    to    destroy    so    powerful    a    rival    as    the    French,    what    can    be    expected    from    the    unconcerted,    ill-advised    resistance    or    attack    of    the    aborigines,    unskilled    in    military    tactics,    and    not    sufficiently    strong,    on    any    one    point,	But    then,    the    work    itself,    with    the    exception    of    a    feeble    attack    now    and    then    from    the    prolific    pen    of    Skimmer,    (who    wrote    for    several    publications,)    was    noticed    by    the    press    with    favour.	171:177	[171,    177]	58:64	[58,    64]	3.0	0.3180488049983978
attack	fic_1835_7134.txt-2235-79	mag_1845_555245.txt-299-1	A    day    was    appointed,    but    being    unacquainted    with    the    art    of    writing,    or    the    use    of    numbers,    the    period    was    designated    by    a    bundle    of    sticks,    every    stick    representing    a    day;    each    of    the    confederated    chiefs    prepared    a    bundle    corresponding    in    number    with    those    of    his    associates,    one    of    which    was    to    be    burned    daily;    and    the    committing    of    the    last    to    the    flames,    was    to    be    the    signal    for    the    attack.       "	The    attack    of    the    Boston    Teachers    upon    the    Board    of    Education    and    its    Secretary    has    failed,    -    signally    and    disgracefully    failed.	389:395	[389,    395]	4:10	[4,    10]	3.0	0.5630574226379395
attack	news_1989_669714.txt-32-21	fic_1838_7086.txt-2732-33	'    Some    US    officials    are    also    angered    by    what    they    suspect    is    Assad    '    s    quiet    encouragement    of    the    attempted    cross-border    attacks    from    southern    Lebanon    into    Israel.	being    protected    by    the    batteries    of    New-York,    Governor's    Island,    and    Red    Hook;    that,    on    the    arrival    of    their    fleet    through    the    Sound,    instead    of    making    a    direct    attack    on    New-York,    they    should    land    at    Kingsbridge,    and    take    up    a    position    across    the    island    of    New-York,    cut    off    all    communication    with    the    mainland,    and,    blockading    General    Washington    by    land    and    water,    compel    him    to    capitulate    on    their    own    terms.       "	121:128	[121,    127]	161:167	[161,    167]	4.0	0.9592391848564148
attack	news_1986_670444.txt-28-17	news_1991_612479.txt-40-20	//    A    West    German    intelligence    official    said    there    were    strong    indications    that    the    Arabs    were    preparing    an    attack    on    behalf    of    Libya,    but	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	107:113	[107,    113]	123:130	[123,    129]	3.0	0.763665497303009
attack	mag_1849_525337.txt-118-18	mag_1854_555935.txt-131-30	Mr.    Calhoun    has    replied    to    Mr.    Benton's    attack    upon    him,    and    the    reply,    like    the    attack,    is    tedious    and    minute    To    the    ears    of    our    Northern    readers,    the    report    of    this    distant    cannonading    sounds    very    faint    and    far,    and    it    is    probable    that    few    of    them    will    have    the    leisure    or    the    patience    to    wade    through    the    periods    of    Mr.    Calhoun's    reply.	18*    //    The    development    of    Comte's    system,    after    the    outlines    of    it    had    been    completed    in    his    own    mind,    was    delayed,    in    1826,    by    an    attack    of    mental    disease,    from    which,    if    it    had    been    left    to    take    its    own    course,    he    thinks    he    should    have    speedily    recovered.	81:87	[40,    46]	131:137	[131,    137]	3.0	0.38693809509277344
attack	nf_1845_748321.txt-2041-23	fic_1839_7024.txt-2377-9	Its    sympathy    for    my    brethren    in    bonds    --    its    scathing    denunciations    of    slaveholders    --    its    faithful    exposures    of    slavery    --    and    its    powerful    attacks    upon    the    upholders    of    the    institution    --    sent    a    thrill    of    joy    through    my    soul,    such    as    I    had    never    felt    before!	I    thought    I    had    just    awoke,    after    the    attack    which    was    made    upon    me    by    the    assassin,    when    I    was    on    my    way    to    Mr.    Marisett's    house.	141:148	[141,    147]	38:44	[38,    44]	3.0	0.5003377199172974
attack	fic_1824_7211.txt-3045-8	mag_1854_555935.txt-131-30	,    which    should    be    the    signal    of    an    attack    having    been    made    there.	18*    //    The    development    of    Comte's    system,    after    the    outlines    of    it    had    been    completed    in    his    own    mind,    was    delayed,    in    1826,    by    an    attack    of    mental    disease,    from    which,    if    it    had    been    left    to    take    its    own    course,    he    thinks    he    should    have    speedily    recovered.	35:41	[35,    41]	131:137	[131,    137]	4.0	0.5620293617248535
attack	mag_1982_490856.txt-85-5	news_1966_725841.txt-34-33	When    I    had    my    heart    attack,    in    Cambridge,    two    years    ago,    my    lease    was    up,    and    I    told    Mr.    Braun    I    didn't    know    whether    I'd    be    coming    hack,    but    he    held    the    place    for    me    without    a    lease,    and    he    didn't    raise    the    rent.       "	They    feel    the    war    in    Vietnam    could    be    concluded    honorably    if    only    the    parties    concerned    accepted    U    Thant's    three    points,    beginning    with    the    first    which    calls    for    the    suspension    of    air    attacks    on    North    Vietnam.	20:26	[20,    26]	184:191	[184,    190]	2.0	0.6783040165901184
attack	fic_1855_2965.txt-376-3	news_1991_612479.txt-40-20	He    witnessed    the    attack,    but    knew    nothing    of    its    cause.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	17:23	[17,    23]	123:130	[123,    129]	3.0	0.8336270451545715
attack	mag_1981_322209.txt-3-7	news_1967_726451.txt-39-2	Mubarak    ordered    his    government    to    launch    an    attack    on    the    economic    malaise    that    many    analysts    consider    to    be    the    main    cause    of    the    discontent    that    threatens    his    regime.	Faisal    under    attack    With    the    exception    of    heavy    Algerian    and    Sudanese    involvement,    the    degree    of    other    Arab    militancy    drops    rapidly    in    direct    proportion    to    distance    from    Israel.	44:50	[44,    50]	13:19	[13,    19]	4.0	0.6415325999259949
attack	mag_1970_282294.txt-7-3	news_1967_726451.txt-39-2	After    a    heart    attack    four    years    ago,    Carrozzi    testified    at    his    trial    last    week,    he    visited    his    native    village,    Camarda    in    the    Abruzzi    Mountains    and    brought    back    a    packet    of    canapa    seeds.	Faisal    under    attack    With    the    exception    of    heavy    Algerian    and    Sudanese    involvement,    the    degree    of    other    Arab    militancy    drops    rapidly    in    direct    proportion    to    distance    from    Israel.	14:20	[14,    20]	13:19	[13,    19]	1.0	0.624549150466919
attack	mag_1834_554263.txt-216-17	fic_2009_36778.txt-461-18	An    idea    prevailed,    that    Hawley    had    only    retired    for    a    time,    and    would    renew    the    attack    next    morning;    but    the    true    state    of    the    armies    was    soon    understood,    and    after    being    exposed    to    the    storm    for    five    hours,    Charles    Edward    entered    Falkirk,    and    took    possession    of    the    cannon,    baggage,    and    all    the    military    stores    of    Hawley.	I    didn't    mean    it    to    come    out    that    harshly,    but    damn    it,    I    felt    under    attack    here.	80:86	[80,    86]	69:75	[69,    75]	2.0	0.40548568964004517
attack	news_2005_650884.txt-75-29	fic_1854_9193.txt-8301-13	Its    reporters    and    their    families    shop    in    the    same    markets,    walk    the    same    streets    and    sit    in    the    same    cafes    that    have    long    been    at    risk    of    terrorist    attack.	But    then,    the    work    itself,    with    the    exception    of    a    feeble    attack    now    and    then    from    the    prolific    pen    of    Skimmer,    (who    wrote    for    several    publications,)    was    noticed    by    the    press    with    favour.	148:154	[148,    154]	58:64	[58,    64]	3.0	0.26148179173469543
attack	mag_1828_553929.txt-364-34	news_1991_612479.txt-40-20	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	176:182	[176,    182]	123:130	[123,    129]	3.0	0.4052155315876007
attack	mag_1856_590811.txt-90-38	fic_2009_36778.txt-461-18	Nature    marked    out    for    them    the    same    strategy    which    Napoleon    used    with    such    wonderful    success,    that    of    maintaining    a    compact    force,    of    dividing    his    enemies    and    bringing    the    greater    power    to    bear    upon    the    point    of    attack.	I    didn't    mean    it    to    come    out    that    harshly,    but    damn    it,    I    felt    under    attack    here.	212:218	[212,    218]	69:75	[69,    75]	2.0	0.33166155219078064
attack	fic_1824_7212.txt-597-16	mag_1828_553929.txt-364-34	Many    of    our    men    immediately    fled;    but    the    greater    number    rushed    on    to    the    intended    attack.       "	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	83:89	[83,    89]	176:182	[176,    182]	3.0	0.5443912744522095
attack	fic_1858_1282.txt-1444-24	mag_1828_553929.txt-364-34	Indeed    such    was    the    shattered    condition    of    the    little    tenement,    that    you    might    easily    have    imagined    it    suffering    from    a    forty    years    '    attack    of    chronic    disease,    and    quite    unfit    for    the    habitation    of    so    great    a    military    hero.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	134:140	[134,    140]	176:182	[176,    182]	2.0	0.505731463432312
attack	nf_1836_747779.txt-1982-14	fic_1838_7086.txt-2732-33	188    Stewart's    life    Mr.    Stewart    mm    for    a    moment    startled    by    this    sudden    attack;    but,    instantly    recovering    his    self-possession,    lie    placed	being    protected    by    the    batteries    of    New-York,    Governor's    Island,    and    Red    Hook;    that,    on    the    arrival    of    their    fleet    through    the    Sound,    instead    of    making    a    direct    attack    on    New-York,    they    should    land    at    Kingsbridge,    and    take    up    a    position    across    the    island    of    New-York,    cut    off    all    communication    with    the    mainland,    and,    blockading    General    Washington    by    land    and    water,    compel    him    to    capitulate    on    their    own    terms.       "	71:77	[71,    77]	161:167	[161,    167]	4.0	0.5200417041778564
attack	fic_2009_36778.txt-461-18	mag_1828_553929.txt-364-34	I    didn't    mean    it    to    come    out    that    harshly,    but    damn    it,    I    felt    under    attack    here.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	69:75	[69,    75]	176:182	[176,    182]	4.0	0.792790412902832
attack	mag_1856_590811.txt-90-38	mag_1828_553929.txt-364-34	Nature    marked    out    for    them    the    same    strategy    which    Napoleon    used    with    such    wonderful    success,    that    of    maintaining    a    compact    force,    of    dividing    his    enemies    and    bringing    the    greater    power    to    bear    upon    the    point    of    attack.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	212:218	[212,    218]	176:182	[176,    182]	3.0	0.5272374153137207
attack	nf_1964_773930.txt-468-27	news_1991_612479.txt-40-20	If    either    the    United    States    or    one    of    its    allies    is    attacked    by    nuclear    weapons,    this    retaliatory    force    will    certainly    be    employed    in    retribution    for    the    attack.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	154:160	[52,    58]	123:130	[123,    129]	3.0	0.713459849357605
attack	fic_1993_25026.txt-440-9	news_1991_612479.txt-40-20	In    our    Montana    life    my    mother's    worst    asthma    attacks    meant    pellmell    dashes    of    the    Ford    into    the    night,    my    father    rushing    us    through    the    black    coil	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	45:52	[45,    51]	123:130	[123,    129]	2.0	0.8636025190353394
attack	nf_2001_746295.txt-103-27	news_1966_725841.txt-34-33	Indeed,    they    are    widely    seen    to    be    an    excuse    for    ongoing    American    and    British    bombing    of    Iraq;    the    targets    have    no    relation    to    preventing    Iraqi    attacks    against    vulnerable    minorities.	They    feel    the    war    in    Vietnam    could    be    concluded    honorably    if    only    the    parties    concerned    accepted    U    Thant's    three    points,    beginning    with    the    first    which    calls    for    the    suspension    of    air    attacks    on    North    Vietnam.	144:151	[144,    150]	184:191	[184,    190]	4.0	0.9144598245620728
attack	fic_1844_3928.txt-3498-7	fic_1856_2470.txt-7252-13	Bugeaud's    plan    is    this:    Instant    attack    with    an    overwhelming    force    of    artillery,    cavalry    and    infantry    of    the    Line,    (which,    he    asserts,    he    has    now    all    ready    in    position    in    anticipation    of    this    event,    and    well    disposed    to    act,)    on    all    the    barricades	commenced    the    life    of    a    pioneer,    and    that,    in    a    night    attack,    his    cabin    had    been    burned,    his    wife    killed,    and    his    son    carried    away    by    the    savages.	32:38	[32,    38]	54:60	[54,    60]	4.0	0.893113374710083
attack	mag_1968_491244.txt-363-5	mag_1828_553929.txt-364-34	But    to    take    Pearson's    attack    lying    down,    day    after    day.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	22:28	[22,    28]	176:182	[176,    182]	4.0	0.7787644863128662
attack	mag_2005_379095.txt-6-29	news_1994_606745.txt-26-26	But    as    the    trail    of    bodies    that    began    with    the    first    bombing    of    the    World    Trade    Center    in    1993    continues    to    lengthen,    we    need    to    ask    why    the    attacks	In    the    heat    of    their    anger,    many    Israelis    interviewed    today    expressed    frustration    with    the    fruits    of    peace    and    Rabin's    strategy    for    securing    citizens    against    attack.       "	141:148	[141,    147]	158:164	[158,    164]	4.0	0.9553033113479614
attack	fic_1962_781986.txt-3553-2	news_1991_612479.txt-40-20	When    the    attack    came    in    the    film    or    novel,    it    would    be    satisfying.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	9:15	[9,    15]	123:130	[123,    129]	2.0	0.3792247176170349
attack	mag_1981_295135.txt-17-16	mag_1828_553929.txt-364-34	in    Saint-Rmy,    France,    Kirkpatrick    declared    she    was       "    surprised    and    hurt       "    about    the    attack    on    her    performance.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	84:90	[84,    90]	176:182	[176,    182]	4.0	0.9549901485443115
attack	mag_1990_397100.txt-83-6	fic_1838_7086.txt-2732-33	It    could    have    been    another    spectral    attack,    a    second    bombing    to    haunt    the    old    ghost.	being    protected    by    the    batteries    of    New-York,    Governor's    Island,    and    Red    Hook;    that,    on    the    arrival    of    their    fleet    through    the    Sound,    instead    of    making    a    direct    attack    on    New-York,    they    should    land    at    Kingsbridge,    and    take    up    a    position    across    the    island    of    New-York,    cut    off    all    communication    with    the    mainland,    and,    blockading    General    Washington    by    land    and    water,    compel    him    to    capitulate    on    their    own    terms.       "	36:42	[36,    42]	161:167	[161,    167]	4.0	0.8386824727058411
attack	nf_2004_775819.txt-7-21	news_1967_726451.txt-39-2	men,    the    literary    romantics    as    much    as    the    philosophers,    had    been    interested    in    overcoming    the    modern    long    before    the    attack    on    Pearl    Harbor.	Faisal    under    attack    With    the    exception    of    heavy    Algerian    and    Sudanese    involvement,    the    degree    of    other    Arab    militancy    drops    rapidly    in    direct    proportion    to    distance    from    Israel.	118:124	[118,    124]	13:19	[13,    19]	4.0	0.8981726765632629
attack	mag_1970_282294.txt-7-3	mag_1828_553929.txt-364-34	After    a    heart    attack    four    years    ago,    Carrozzi    testified    at    his    trial    last    week,    he    visited    his    native    village,    Camarda    in    the    Abruzzi    Mountains    and    brought    back    a    packet    of    canapa    seeds.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	14:20	[14,    20]	176:182	[176,    182]	2.0	0.3739433288574219
attack	nf_1845_747928.txt-826-66	mag_1854_555935.txt-131-30	Such    are    some    of    the    disadvantages    of    a    light    sandy    soil;    and,    in    thoroughly    examining    many    of    the    fruit    gardens    of    the    middle    states    the    last    few    seasons,    we    could    not    fail    to    be    struck    with    the    fact    that    in    nine    cases    out    of    ten,    where    a    variety    of    fruit    was    unusually    liable    to    disease,    to    blight,    or    to    the    attacks    of	18*    //    The    development    of    Comte's    system,    after    the    outlines    of    it    had    been    completed    in    his    own    mind,    was    delayed,    in    1826,    by    an    attack    of    mental    disease,    from    which,    if    it    had    been    left    to    take    its    own    course,    he    thinks    he    should    have    speedily    recovered.	311:318	[311,    317]	131:137	[131,    137]	4.0	0.5874607563018799
attack	fic_1856_9779.txt-7124-6	news_1991_612479.txt-40-20	Still    the    worst    of    his    present    attack    was    passed,    and    it    was    only    what    the    physicians    facetiously    call    the       "    tail    of    the    gout       "    that    gave    him    any    inconveniences.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	31:37	[31,    37]	123:130	[123,    129]	3.0	0.8287696838378906
attack	fic_1843_7166.txt-1590-9	news_1991_612479.txt-40-20	Upon    meeting    my    friends,    they    commenced    a    simultaneous    attack    upon    me    for    having,    as    they    averred,    left    them    in    a    most    eccentric    manner    the    day    before.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	55:61	[55,    61]	123:130	[123,    129]	3.0	0.3567236065864563
